,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
9622,9622,Aan De Kust - Live,"['Aan De Kust - Live', 'Aan De Kust ']",4234,Bløf,['Bløf'],['BLØF'],Aan De Kust,spotify:track:64zQejxWbenBFJvIR461go,spotify:album:72x70QVko5v9g0F1GCtAi0,['spotify:artist:0KQX2wRHV2VLjuscfJFNxB'],False,32.0
9623,9623,Go Deep,['Go Deep'],4215,Janet,['Janet'],['Janet Jackson'],Go Deep,spotify:track:5I0a8OADAc28ENKYTNj0YU,spotify:album:6ZANEjETQ9L9pjBuvOAhCQ,['spotify:artist:4qwGe91Bz9K2T8jXTZ815W'],False,46.0
9624,9624,Water Verve,['Water Verve'],4274,Mark Van Dale with Enrico,"['Mark Van Dale with Enrico', 'Mark Van Dale ']","['Mark Van Dale', 'Enrico']",Water Verve - DJ Quicksilver Remix Single Edit,spotify:track:0uITOEhfKnLY9CuNAyxbIN,spotify:album:6huJLY0YidjFOxDfnKAZPV,"['spotify:artist:4lrgowzoVnAbOBI0LRFyzy', 'spotify:artist:41VEtThCCcn22bdZE35fc1']",False,29.0
9625,9625,Ala Day - Ik Leef Alleen Voor Jou,"['Ala Day - Ik Leef Alleen Voor Jou', 'Ala Day ']",4219,Re-Play,"['Re-Play', 'Re']",[None],,,,[None],,
9626,9626,Secret Love,['Secret Love'],4246,Roméo,['Roméo'],['Romeo'],Secret Love,spotify:track:7vgk2m3r4hFGcJzwoyHLo2,spotify:album:76vVbJYNo6ymtTWphxL7Xv,['spotify:artist:5QXh6TqYCkqbeV5Cn55SjZ'],False,22.0
9627,9627,I Wanna Love You,['I Wanna Love You'],4201,Solid HarmoniE,['Solid HarmoniE'],['Solid Harmonie'],I Wanna Love You,spotify:track:25fP1IIKTfeG3NezIXZCFP,spotify:album:3AdywHtCpd76tYihaZzcUH,['spotify:artist:6yNUZIwI5jU8NytiDojI5M'],False,23.0
9628,9628,De Bestemming,['De Bestemming'],3241,Marco Borsato,['Marco Borsato'],['Marco Borsato'],De Bestemming,spotify:track:0CRemQ95up91c2FvjhUmjJ,spotify:album:1kn63a6pWJcduDr4ebQ232,['spotify:artist:3D2GUXbtlL3r2d5HJEnsFD'],False,43.0
9629,9629,Be Careful,['Be Careful'],4275,Sparkle featuring R. Kelly,"['Sparkle featuring R. Kelly', 'Sparkle ']",['Studio Group'],Be Careful - Sound-A-Like As Made Famous By: Sparkle Ft R. Kelly,spotify:track:2DvPoEw0auDWOyC2uJk5Pv,spotify:album:4aZ9fRjs4vF0tYIj4wyAHy,['spotify:artist:5CZ7oUAqi1RHO1hO5AJ6GH'],False,5.0
9630,9630,Intergalactic,['Intergalactic'],2821,Beastie Boys,['Beastie Boys'],['Beastie Boys'],Intergalactic - 2009 Digital Remaster,spotify:track:5fpizYGbi5IQoEraj6FP0R,spotify:album:6eGYLONkDMja0MNtZWnRRB,['spotify:artist:03r4iKL2g2442PT9n2UKsx'],False,65.0
9631,9631,Ik Wil Met Jou Dansen - Live Ahoy',"[""Ik Wil Met Jou Dansen - Live Ahoy'"", 'Ik Wil Met Jou Dansen ']",3770,Frans Bauer,['Frans Bauer'],['Frans Bauer'],Ik Wil Met Jou Dansen - Live In Ahoy' 2001,spotify:track:5gdOoUACRVKxKBTavEY5z5,spotify:album:1B878mL2SDjpKwloAdhzL4,['spotify:artist:0v4CvkMzWBQ1wZIMl2BqQW'],False,5.0
9632,9632,Cocktail,['Cocktail'],4276,PostMen,['PostMen'],['Postmen'],Cocktail,spotify:track:5nPgvhN5bUJcJUpVDtSrzn,spotify:album:3SD4TPqdN4sxNkKFwCHl1e,['spotify:artist:5k6U0H4M8ehwgYh8T2d6We'],False,29.0
9633,9633,She Stole My Accordeon,['She Stole My Accordeon'],3727,Rowwen Hèze & Flaco Jimenez,['Rowwen Hèze & Flaco Jimenez'],[None],,,,[None],,
9634,9634,Edge Of Heaven,['Edge Of Heaven'],3436,2 Unlimited,['2 Unlimited'],['Albert 2 Stone'],Edge of Heaven (Karaoke Version) - Originally Performed By 2 Unlimited,spotify:track:07jRAFiqEd2wL1jFkcUnNq,spotify:album:6Mx5z8D5cn9KeYv3QyncM9,['spotify:artist:6q6D8PiXlLQKNlCGjDyVrI'],False,0.0
9635,9635,Life,['Life'],3471,Des'ree,"[""Des'ree""]","[""Des'ree""]",Life,spotify:track:5LGqFIVBf3ZUeFBpc87CFS,spotify:album:3SwBajIGtIPylPqzWS9V1i,['spotify:artist:73ZPfpfg1LBVvDEArK4l5B'],False,54.0
9636,9636,Dance The Night Away,['Dance The Night Away'],4277,The Mavericks,['The Mavericks'],['The Mavericks'],Dance The Night Away,spotify:track:75qmxBfmy7oC7MeJBtAEPh,spotify:album:5mDQYyucNG9ntfxV11NcW2,['spotify:artist:4Ud7lY9V8pOyydumajSW3O'],False,48.0
9637,9637,How Do I Live,['How Do I Live'],4278,LeAnn Rimes,['LeAnn Rimes'],['LeAnn Rimes'],How Do I Live,spotify:track:7BD50ATrF3Vab5FQy7vtK8,spotify:album:5GIEvyzVeUKAs6Uf2EeoqD,['spotify:artist:2d3VHzlOEwXvmBdS4pzOPL'],False,65.0
9638,9638,Zelfs Je Naam Is Mooi ......,['Zelfs Je Naam Is Mooi ......'],3494,Henk Westbroek,['Henk Westbroek'],['Henk Westbroek'],Zelfs Je Naam Is Mooi,spotify:track:0BGiXFcfWNE1ZOJYwtbWbX,spotify:album:2EbhHZgmdy362RoEAE3Rbt,['spotify:artist:178yD2iAVWr5qYldTaWBA2'],False,45.0
9639,9639,Show Me (Spacer),"['Show Me (Spacer)', 'Show Me ', 'Spacer', 'Show Me Spacer']",4279,Frank 'O Moiraghi feat. Amnesia,"[""Frank 'O Moiraghi feat. Amnesia"", ""Frank 'O Moiraghi ""]",[None],,,,[None],,
9640,9640,Viva Forever,['Viva Forever'],4020,Spice Girls,['Spice Girls'],['Spice Girls'],Viva Forever,spotify:track:6BPDPcnbDMDf58srVzbfX9,spotify:album:3sr6lAuO3nmB1u8ZuQgpiX,['spotify:artist:0uq5PttqEjj3IH1bzwcrXF'],False,56.0
9641,9641,Eltse Grins Foarby,['Eltse Grins Foarby'],4280,De Kast en It Frysk Jeugd Orkest,"['De Kast en It Frysk Jeugd Orkest', 'De Kast ', ' It Frysk Jeugd Orkest']",['De Kast'],Eltse grins foarby,spotify:track:44hCctxx8h2vwSj9f4955S,spotify:album:4JCEE2CvnE8ojfddpxvLyu,['spotify:artist:0X6CDvMiFMeLxVnKUq9oWy'],False,23.0
9642,9642,Let The Music Heal Your Soul,['Let The Music Heal Your Soul'],4281,Bravo All Stars,['Bravo All Stars'],[None],,,,[None],,
9643,9643,My Lover,['My Lover'],4259,Ultimate Kaos,['Ultimate Kaos'],[None],,,,[None],,
9644,9644,Stand By Me,['Stand By Me'],4282,4 The Cause,['4 The Cause'],['4 The Cause'],Stand by Me,spotify:track:6ayxaDStavOn5gJzlw6S84,spotify:album:0rjE4WvfSZ6hLJNR0eTlBJ,['spotify:artist:6cTL8IyMugQHH3lUQnGfMa'],False,38.0
9645,9645,Freak Me,['Freak Me'],4283,Another Level,['Another Level'],['Another Level'],Freak Me,spotify:track:06oS63X7MWr6uhrmFQryZT,spotify:album:6YXGp7o4GmZBzXqYB6XQMK,['spotify:artist:3kcqSqWEss8JZtHBE5IJzZ'],False,45.0
9646,9646,The Sun Will Be Shining,['The Sun Will Be Shining'],3903,2 Brothers On The 4th Floor feat. Des'ray and D-Rock,"[""2 Brothers On The 4th Floor feat. Des'ray and D-Rock"", ""2 Brothers On The 4th Floor feat. Des'ray and D"", '2 Brothers On The 4th Floor ']",['2 Brothers On The 4th Floor'],The Sun Will Be Shining - Radio Version,spotify:track:2i3Aau7C8pB9gfZmtNHRgT,spotify:album:394Gq0fkmdkNvFQVsYybUa,['spotify:artist:5wsBGjgRsASMggXLPF7pYm'],False,17.0
9647,9647,Ben Je Geil Of Wil Je Een Koekje?,['Ben Je Geil Of Wil Je Een Koekje?'],4284,Titt'n,"[""Titt'n""]","[""TITT'N""]",Ben Je Geil Of Wil Je Een Koekje,spotify:track:1FE1XuDXUDmt5AYlLgiky7,spotify:album:4973aImBbyrLpeJjvqBdGi,['spotify:artist:1UNdkpSyjb9WtM2g6rPlyl'],False,20.0
9648,9648,C'est La Vie,"[""C'est La Vie""]",4285,B*Witched,['B*Witched'],['B*Witched'],C'est la Vie,spotify:track:0SHmApKzT0EWhbFKBjsOex,spotify:album:6UQVcTIRAlVetOcHQP1MLd,['spotify:artist:72eP0W3rIhkxd0NHGg4w4u'],False,54.0
9649,9649,I Don't Want To Miss A Thing,"[""I Don't Want To Miss A Thing""]",3065,Aerosmith,['Aerosmith'],['Aerosmith'],I Don't Want to Miss a Thing,spotify:track:225xvV8r1yKMHErSWivnow,spotify:album:4f7HKjBnjpMsDBDTHYV890,['spotify:artist:7Ey4PD4MYsKc5I2dolUwbH'],False,73.0
9650,9650,Mysterious Times,['Mysterious Times'],4286,Sash! feat. Tina Cousins,"['Sash! feat. Tina Cousins', 'Sash! ']",['Absolute Karaoke'],Mysterious Times (Sash Feat. Tina Cousins Karaoke Tribute) - Karaoke Mix,spotify:track:7jrOx1x9oCLbeJN7SmF5T3,spotify:album:0IIKFDVU3U8Fxuj8qo4Ecs,['spotify:artist:7AhgkpzEDzg05vvXEGeRJF'],False,0.0
9651,9651,Zorba's Dance,"[""Zorba's Dance""]",4287,LCD,['LCD'],['LCD'],Zorba's Dance - Radio Edit,spotify:track:5YuXb6weZi7qAaylFiiSpI,spotify:album:7DsOKkcNUQBdiP0HaV2PxN,['spotify:artist:4lt3B5bsS8d1cfk49gkn9r'],False,26.0
9652,9652,Bumpin' Keep On Bumpin',"[""Bumpin' Keep On Bumpin'""]",4257,The Soca Boys featuring Van B. King,"['The Soca Boys featuring Van B. King', 'The Soca Boys ']",['The Soca Boys feat. Van B. King'],Bumpin' Keep On Bumpin' - Radio Edit,spotify:track:3deo08I5UyPh6BgiZRuqNZ,spotify:album:17l3FRWlt5LCalspGSbxfk,['spotify:artist:701Z4NUaQrFWzUwgoqMVBa'],False,16.0
9653,9653,Love Me In Slow Motion,['Love Me In Slow Motion'],3987,Total Touch,['Total Touch'],['Total Touch'],Love Me in Slow Motion,spotify:track:6wDb2tUDhNA2miuF7oGl6r,spotify:album:0wwreVYntXmeOaeCBcUkDi,['spotify:artist:10Apoi1zownt1wjwVy9FOZ'],False,20.0
9654,9654,Don't Rush (Take Love Slowly),"[""Don't Rush (Take Love Slowly)"", ""Don't Rush "", 'Take Love Slowly', ""Don't Rush Take Love Slowly""]",4250,K-Ci & JoJo,"['K-Ci & JoJo', 'K']",['K-Ci & JoJo'],Don't Rush (Take Love Slowly),spotify:track:792iiB8Wah22F9QECy29Qb,spotify:album:7ondrWSfK6FGtPkdcwtyW2,['spotify:artist:05RZIdfz59ZW2FvFuwnmNK'],False,26.0
9655,9655,Lilali,['Lilali'],4288,Kim 'Kay,"[""Kim 'Kay""]",['Albert 2 Stone'],Lilali (Karaoke Version) - Originally Performed By Kim Kay,spotify:track:6Ws8xZppCOaVksV40v3YUB,spotify:album:2RzrAOUoR5he2GXUZYQOOo,['spotify:artist:6q6D8PiXlLQKNlCGjDyVrI'],False,2.0
9656,9656,Put Your Hands Up,['Put Your Hands Up'],4289,The Black & White Brothers,['The Black & White Brothers'],['The Black & White Brothers'],Put Your Hands Up - Vocal Edit,spotify:track:1RO7J5AYfVYjt5ViZcpns2,spotify:album:0MPnBi5pwNCpGljysJbj8i,['spotify:artist:6xaKognesdbX04PEXszfcv'],False,23.0
9657,9657,Music Sounds Better With You,['Music Sounds Better With You'],4290,Stardust,['Stardust'],['Charlmes'],Stardust - Music Sounds Better With You (Charlmes Remix),spotify:track:3Iou9ymmOIpKYhq7oCiZpu,spotify:album:0k8YuMtRYlHskNZjZDVH4a,['spotify:artist:4wrmDC2mRGrruDbZHgHPzk'],False,37.0
9658,9658,Drowned World (Substitute For Love),"['Drowned World (Substitute For Love)', 'Drowned World ', 'Substitute For Love', 'Drowned World Substitute For Love']",2455,Madonna,['Madonna'],['Madonna'],Drowned World/Substitute For Love,spotify:track:0beXeFEWUYYY13fYVHTtFk,spotify:album:6cuNyrSmRjBeekioLdLkvI,['spotify:artist:6tbjWDEIzxoDsBA1FuhfPW'],False,43.0
9659,9659,Just The Two Of Us,['Just The Two Of Us'],4159,Will Smith,['Will Smith'],['Will Smith'],Just The Two Of Us,spotify:track:01F8B0dhzGdWvmcSO6vUdi,spotify:album:2esWeP8Ln1sXA0jbDmi3Zq,['spotify:artist:41qil2VaGbD194gaEcmmyx'],False,51.0
9660,9660,Laat Me Slapen,['Laat Me Slapen'],4264,Acda en De Munnik,['Acda en De Munnik'],['Acda en de Munnik'],Laat Me Slapen,spotify:track:1q1ugP3GeX0Sj6waKJBB27,spotify:album:3WvOzopzwbc8a3vbE8UPBU,['spotify:artist:040Fqhc0l7a4MPeDx6cneh'],False,32.0
9661,9661,Sacrifice,['Sacrifice'],4186,Anouk,['Anouk'],['Anouk'],Sacrifice,spotify:track:1EPU0tGsaEYL5emDxwXjRy,spotify:album:1pQxvRJV11lBX54KmuVIq0,['spotify:artist:6ltVunYjAAD70YtVO6rxvX'],False,38.0
9662,9662,Ruffneck,['Ruffneck'],4291,Freestylers featuring Navigator,"['Freestylers featuring Navigator', 'Freestylers ']","['Freestylers', 'Navigator']",Ruffneck,spotify:track:2k7kE5SLAIezKbScQKMmri,spotify:album:47k3kcJEHioOxtcZm0xCId,"['spotify:artist:0zg9mF9dX2knvdTKnL22T1', 'spotify:artist:209iefa4qgaGhDAgjxN9F9']",False,27.0
9663,9663,God Is A DJ,['God Is A DJ'],3901,Faithless,['Faithless'],['Faithless'],God Is a DJ,spotify:track:1pUFYb9peWkK8m1WCKNRjp,spotify:album:2Vcq2BbEjHFdfodZ8hlcZL,['spotify:artist:5T4UKHhr4HGIC0VzdZQtAE'],False,54.0
9664,9664,Bailando,['Bailando'],4292,Loona,['Loona'],['Loona'],Bailando - Brazil Mix,spotify:track:7uTHIiMncStzjmvNbQjRIP,spotify:album:4Z8VL3wh9KoQWwvKWi6iJV,['spotify:artist:7ugN9bU7x54gVI2295brJF'],False,10.0
9665,9665,Everybody Get Up,['Everybody Get Up'],4255,Five,['Five'],['Five'],Everybody Get Up - Radio Edit,spotify:track:0WGn8xhpPumX73lECUY5Yo,spotify:album:2aSR4RrZ5uCNZSmwqgparc,['spotify:artist:6rEzedK7cKWjeQWdAYvWVG'],False,48.0
9666,9666,Deeper Underground,['Deeper Underground'],4293,Jamiroquai,['Jamiroquai'],['Jamiroquai'],Deeper Underground - Full Version,spotify:track:19x5x7F8SYMfWNiJOmqMUu,spotify:album:3JB06rUbAbdK0QEyDM0YKI,['spotify:artist:6J7biCazzYhU3gM9j1wfid'],False,46.0
9667,9667,One For Sorrow,['One For Sorrow'],4238,Steps,['Steps'],['Steps'],One for Sorrow,spotify:track:1IylMAMGuvALGzJV4BX1LO,spotify:album:6GikBlo9eN41ecdJDCfIJh,['spotify:artist:17UkABEasVRlCcIFZ3wHb7'],False,36.0
9668,9668,Jou Vergeet Ik Niet,['Jou Vergeet Ik Niet'],3541,Marianne Weber,['Marianne Weber'],['Marianne Weber'],Jou Vergeet Ik Niet,spotify:track:7fB6H2YneAWhO91JCG992k,spotify:album:33l6W4STo6vBPQ7Io8me0k,['spotify:artist:5SogMTbffh5SFsPZXpTAsj'],False,10.0
9669,9669,Mexican Night,['Mexican Night'],453,BZN,['BZN'],['BZN'],"Mexican Night - Live In Flint Theater, Amersfoort / 1998",spotify:track:3o93xvnsvhvyk3TM9A8A9w,spotify:album:27uVF6Rr8I655Vn6VQf2h3,['spotify:artist:1tF9HtIFX8fJfBo64FIJ8S'],False,8.0
9670,9670,Bootie Call,['Bootie Call'],4178,All Saints,['All Saints'],['All Saints'],Bootie Call,spotify:track:5SA1cf0jApqoEabNqfwjdf,spotify:album:57aSjfZx8tlZEY2qVAwG5I,['spotify:artist:5TDVKqW9uhqGjwwwKGuma4'],False,34.0
9671,9671,Hou Me Vast,['Hou Me Vast'],4202,Volumia!,['Volumia!'],['Volumia!'],Hou me vast,spotify:track:2ByULUICXLN5EEdt4iMnwW,spotify:album:4Ae8Z9bhWuQ91Cht4MMSd5,['spotify:artist:1YajfeXETQGtYNQJkOMupS'],False,45.0
9672,9672,No Matter What,['No Matter What'],3814,Boyzone,['Boyzone'],['Boyzone'],No Matter What,spotify:track:5x0rQU3Bd0ZlH2OiIvZQFz,spotify:album:4qMB43IvJVKikOUv6lhPZj,['spotify:artist:6X9aYHnQ75YI8o08aoa0iS'],False,55.0
9673,9673,La Tribu De Dana,['La Tribu De Dana'],4294,Manau,['Manau'],['Manau'],La tribu de Dana,spotify:track:1EKdQjHLQHgJ0LTJfVJAml,spotify:album:5W9H2idIj6FmdVNSWrg5f0,['spotify:artist:6k68jYvlUy3CXOwhG1NDBL'],False,46.0
9674,9674,Wat Zou Je Doen?,['Wat Zou Je Doen?'],4234,Bløf,['Bløf'],['BLØF'],Wat Zou Je Doen?,spotify:track:5iKaPg25J8rrEBHXsM8SLx,spotify:album:6CXlCKvZ8vyIEDlOIDZZUp,['spotify:artist:0KQX2wRHV2VLjuscfJFNxB'],False,49.0
9675,9675,Celebrate,['Celebrate'],4295,Kosmonova versus Fiocco,['Kosmonova versus Fiocco'],[None],,,,[None],,
9676,9676,Millennium,['Millennium'],4013,Robbie Williams,['Robbie Williams'],['Robbie Williams'],Millennium,spotify:track:1nrackcWUBo87xecPgry2G,spotify:album:4sgNyq4LbcoRnNhte25GPs,['spotify:artist:2HcwFjNelS49kFbfvMxQYw'],False,52.0
9677,9677,Storm,['Storm'],4296,Storm,['Storm'],"['The Notorious B.I.G.', 'Avery Storm', 'Diddy', 'Jagged Edge', 'Nelly']","Nasty Girl (feat. Diddy, Nelly, Jagged Edge and Avery Storm)",spotify:track:4GIsskMpViPkt0uzPJTJSp,spotify:album:2M6rjUsC2T3KJ8Ku2uTTQG,"['spotify:artist:5me0Irg2ANcsgc93uaYrpb', 'spotify:artist:79OSA519ScnPY0MVDpu8ZV', 'spotify:artist:59wfkuBoNyhDMQGCljbUbA', 'spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp', 'spotify:artist:2gBjLmx6zQnFGQJCAQpRgw']",True,59.0
9678,9678,Doo Wop (That Thing),"['Doo Wop (That Thing)', 'Doo Wop ', 'That Thing', 'Doo Wop That Thing']",4297,Lauryn Hill,['Lauryn Hill'],['Ms. Lauryn Hill'],Doo Wop (That Thing),spotify:track:2Uu8IiLkLY0UXhCHka4Dlr,spotify:album:2Uc0HAF0Cj0LAgyzYZX5e3,['spotify:artist:2Mu5NfyYm8n5iTomuKAEHl'],False,71.0
9679,9679,Half On A Baby,['Half On A Baby'],4049,R. Kelly,['R. Kelly'],['R. Kelly'],Half On a Baby - Radio Version,spotify:track:1bUNFlRKqHBDYCi52FYDKH,spotify:album:4yRYsQZfQpzkoVWH2XCX66,['spotify:artist:2mxe0TnaNL039ysAj51xPQ'],False,46.0
9680,9680,Crush,['Crush'],4298,Jennifer Paige,['Jennifer Paige'],['Jennifer Paige'],Crush,spotify:track:7aOGFnnVDivtRO1PrYhx64,spotify:album:4OwmsF9YyOVMrPVbOcZzCz,['spotify:artist:26PDtWYDJ1KD0brukKsJH1'],False,55.0
9681,9681,The First Night,['The First Night'],3898,Monica,['Monica'],['Monica'],The First Night,spotify:track:5rWzxloNXvbRPhlC1O2b6T,spotify:album:6mIyViyBHV4eoQqI4JZByh,['spotify:artist:6nzxy2wXs6tLgzEtqOkEi2'],False,44.0
9682,9682,I Want You Back,['I Want You Back'],4299,"Melanie B featuring Missy ""Misdemeanor"" Elliott","['Melanie B featuring Missy ""Misdemeanor"" Elliott', 'Melanie B ']",['Mel B'],I Want You Back - Feat. Missy 'Misdemeanor' Elliott,spotify:track:7eU7mrPH3wG8pgAyFlQS3g,spotify:album:5nQBpgNce3qxwawV3BMAS2,['spotify:artist:2vJU4d2jRQb4zJJIQRkyDB'],False,33.0
9683,9683,Yakalelo,['Yakalelo'],4300,Nomads,['Nomads'],['Universal Sound Machine'],Yakalelo (Karaoke version) - Originally performed by nomads,spotify:track:4RORMOnPCWrYK5eR1XZd8o,spotify:album:7N13wpTWgTrRKMsjIB9qjS,['spotify:artist:5QPmqShQJKPJK14H0fXhrv'],False,3.0
9684,9684,Another One Bites The Dust,['Another One Bites The Dust'],4301,Queen/Wyclef Jean featuring Pras & Free,"['Queen', 'Wyclef Jean featuring Pras & Free']",['Queen'],Another One Bites The Dust - Remastered 2011,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,spotify:album:58alCatewkjNm9IM1Ucj67,['spotify:artist:1dfeR4HaWDbWqFHLkxsg1d'],False,76.0
9685,9685,I Will Be Your Bride,['I Will Be Your Bride'],4033,The Kelly Family,['The Kelly Family'],['The Kelly Family'],I Will Be Your Bride,spotify:track:6TBDfijepPOiMTj2QlgQfI,spotify:album:6BvRPhn8Y36JMnS4dGx4w4,['spotify:artist:5KU4DdFlZy6aiI5u6nhywP'],False,26.0
9686,9686,Pulverturm,['Pulverturm'],4302,Niels Van Gogh,['Niels Van Gogh'],['Niels Van Gogh'],Pulverturm (DJ Tomcraft Remix),spotify:track:1BSyG9AMPTogxKoWuN8xX5,spotify:album:2UZS5geadu2rZHe5JcUbfy,['spotify:artist:6L8Co7Voup4dISwbSl3owl'],False,42.0
9687,9687,Friend Of Mine,['Friend Of Mine'],4303,Kelly Price,['Kelly Price'],"['Kelly Price', 'R. Kelly', 'Ronald Isley']",Friend Of Mine - Remix,spotify:track:2v3tkziHu65g94o9UbtD2o,spotify:album:0QUEbd0Ec7PmdgJwZKJGOl,"['spotify:artist:49FeZO3eSrJs7oH7lYLU1r', 'spotify:artist:2mxe0TnaNL039ysAj51xPQ', 'spotify:artist:6W9RUw7xnNRYtgh8dimg7L']",False,37.0
9688,9688,To The Moon And Back,['To The Moon And Back'],4163,Savage Garden,['Savage Garden'],['Savage Garden'],To the Moon & Back,spotify:track:2Jmo3B3MXTKddplyXDBZwY,spotify:album:73I6LRyJDx4scO2zlMqR8m,['spotify:artist:3NRFinRTEqUCfaTTZmk8ek'],False,57.0
9689,9689,Thank You,['Thank You'],3907,Alanis Morissette,['Alanis Morissette'],"['Alanis Morissette', 'Christopher Fogel']",Thank You,spotify:track:1UfDvk4VmNlbhbWyeMWlsV,spotify:album:4N7LuZYpstQrtcHIoOKzqg,"['spotify:artist:6ogn9necmbUdCppmNnGOdi', 'spotify:artist:2bTRAe60ZJAvK6sRQqtURm']",False,51.0
9690,9690,My Favourite Game,['My Favourite Game'],4139,The Cardigans,['The Cardigans'],['The Cardigans'],My Favourite Game,spotify:track:0Ssq7X1zG3iUqTDEKPaT1J,spotify:album:6gxAs4Xk6dytHvqADOhLPw,['spotify:artist:1tqZaCwM57UFKjWoYwMLrw'],False,57.0
9691,9691,How Much Is The Fish?,['How Much Is The Fish?'],3799,Scooter,['Scooter'],['Scooter'],How Much Is The Fish?,spotify:track:31JhTEAWmmhZIZTm40pQZr,spotify:album:2lldMBYhZgr1mY7bg3bzKb,['spotify:artist:0HlxL5hisLf59ETEPM3cUA'],False,55.0
9692,9692,"Boom, Boom, Boom, Boom!!","['Boom, Boom, Boom, Boom!!']",4171,Vengaboys,['Vengaboys'],['Vengaboys'],"Boom, Boom, Boom, Boom!!",spotify:track:65OXGbKBQ8gUyJvUd0jNpf,spotify:album:5t02mTYT9ks9sOC1ihea4a,['spotify:artist:0cwmNvclzPd8mQnoHuIksj'],False,69.0
9693,9693,Outside,['Outside'],2524,George Michael,['George Michael'],['George Michael'],Outside,spotify:track:6CTM0aon2TESJvdeacsqh9,spotify:album:3coLNlyStg9h7f8CZ103Rl,['spotify:artist:19ra5tSw0tWufvUp8GotLo'],False,51.0
9694,9694,Are You That Somebody?,['Are You That Somebody?'],4304,Aaliyah,['Aaliyah'],['Aaliyah'],Are You That Somebody?,spotify:track:2TNaQWWTeTyig2wsr1BNaL,spotify:album:0vqRNgbh25rbYpiZ2Ejv6s,['spotify:artist:0urTpYCsixqZwgNTkPJOJ4'],False,42.0
9695,9695,All 'bout The Money,"[""All 'bout The Money""]",4305,Meja,['Meja'],"['Meja', 'Hector']",All 'Bout the Money,spotify:track:72qwRwnHNGCnn8sFlVOwr4,spotify:album:2jWNlpcgPn4BPKge3PIGx2,"['spotify:artist:4eYjWapog2qNOYRnqBvGXP', 'spotify:artist:0RJzcXzt6XjOvm8R9qMRH3']",False,47.0
9696,9696,More Days To Come,['More Days To Come'],4306,E-Life,"['E-Life', 'E']",['William Daly'],O Come All Ye Faithful,spotify:track:0jfYXA0oZVaTHU6V50O1C7,spotify:album:5H4mQsw9WLubjDyag9DfP8,['spotify:artist:0jq3DBKfu42TkJL5R71onN'],False,7.0
9697,9697,Sweetest Thing,['Sweetest Thing'],2260,U2,['U2'],['U2'],Sweetest Thing,spotify:track:5a1LEyaOm0UTHTdmXLmrnM,spotify:album:5OkSkzxPZuziL8waHmU8Zd,['spotify:artist:51Blml2LZPmy7TTiAg47vQ'],False,53.0
9698,9698,Would You...?,['Would You...?'],4307,Touch And Go,['Touch And Go'],['Touch & Go'],Would You...?,spotify:track:1NcvMCA0sT05KwneYsD2TY,spotify:album:304Ms0qiK1StiAuJc6Bzmy,['spotify:artist:6g4QFMHc4H90YskTtuVItO'],False,44.0
9699,9699,Blindelings (Live),"['Blindelings (Live)', 'Blindelings ', 'Live', 'Blindelings Live']",3961,De Kast,['De Kast'],['De Kast'],Blindelings - Live,spotify:track:1z2zxzjXImKwOOtKBdbALm,spotify:album:7LS8vFUYcWuZJrvL660TG6,['spotify:artist:0X6CDvMiFMeLxVnKUq9oWy'],False,4.0
9700,9700,U Wait,['U Wait'],4276,PostMen,['PostMen'],['Postmen'],U Wait,spotify:track:1p8zXLMnUsZa04rPs8FnL8,spotify:album:3SD4TPqdN4sxNkKFwCHl1e,['spotify:artist:5k6U0H4M8ehwgYh8T2d6We'],False,30.0
9701,9701,Voorgoed,['Voorgoed'],4308,BNN & Friends Voor War Child,['BNN & Friends Voor War Child'],[None],,,,[None],,
9702,9702,Guess I Was A Fool,['Guess I Was A Fool'],4283,Another Level,['Another Level'],['Another Level'],Guess I Was a Fool - Radio Edit,spotify:track:4XGXimxwzbP9DJOEMcVsAB,spotify:album:6YXGp7o4GmZBzXqYB6XQMK,['spotify:artist:3kcqSqWEss8JZtHBE5IJzZ'],False,15.0
9703,9703,Sweetheart,['Sweetheart'],4309,JD & Mariah,['JD & Mariah'],['Ameritz - Karaoke'],Sweetheart (In the Style of Jd & Mariah Carey) [Karaoke Version],spotify:track:1gWeN242jVH5XkWxbzjZNN,spotify:album:7yDkzvkePfArVw16t8xYRV,['spotify:artist:6aLDS9oOXpit8wJTtueP8g'],False,0.0
9704,9704,How Deep Is Your Love,['How Deep Is Your Love'],4310,Dru Hill,['Dru Hill'],['Dru Hill'],How Deep Is Your Love,spotify:track:0PBPO8rmYjmehH4j4ymOxl,spotify:album:1kbWhB5qEyUDaHPtXYiA2m,['spotify:artist:1255GTUKNCLCTvH9ctD4cT'],True,52.0
9705,9705,The Power Of Good-Bye,"['The Power Of Good-Bye', 'The Power Of Good']",2455,Madonna,['Madonna'],['Madonna'],The Power Of Good-Bye,spotify:track:01VFDkHBNJcCNUjzD3flWg,spotify:album:6cuNyrSmRjBeekioLdLkvI,['spotify:artist:6tbjWDEIzxoDsBA1FuhfPW'],False,53.0
