song_id	name
1051	Goodbye
1052	De Troubadour
1053	Welcome To My House
1054	Boom Bang-A-Bang
1055	You've Made Me So Very Happy
1056	Mendocino
1057	Seasons In The Sun
1058	Oei Oei Oei (Dat Was Me Weer Een Loei)
1059	Arrivederci Ans
1060	Révolution!
1061	Plastic Man
1062	Let Me Tell Ya
1063	Mr. Music Man
1064	Afterglow Of Your Love
1065	Get Back
1066	Man Of The World
1067	Have My Love
1068	Sweet Cherry Wine
1069	Suzanne
1070	Dizzy
1071	Twenty-Five Miles
1072	Harlem Shuffle
1073	De Toeteraar
1074	I Don't Know Why
1075	The Boxer
1076	Israelites
1077	Hinter Den Kulissen Von Paris
1078	Let The Sun Shine In
1079	That Tender Looking Angel
1080	Big Bamboo
1081	Gimme Gimme Good Lovin'
1082	Aquarius/Let The Sunshine In
1083	Let Me Come Back Home, Mama/ Marley Purt Drive
1084	Cupid
1085	The Colour Of My Love
1086	Yama, Yama, Hey
1087	Mama Soul
1088	Sea Of Delight
1089	Oh Happy Day
1090	Je T'aime... Moi Non Plus / Je T'aime Moi Non Plus
1091	There's A Baby
1092	The Soul Drummers// Souldrummers
1093	The Champ
1094	That Was Only Yesterday
1095	Stop The Machine
1096	Freedom
1097	Le Responsable
1098	Good Times Bad Times
1099	Pretty Belinda
1100	Gina Lollobrigida
1101	Love Me Tonight
1102	Think It All Over
1103	Let Me
1104	Only A Fool
1105	Time Is Tight
1106	The Ballad Of John And Yoko
1107	Break Away
1108	I Threw It All Away
1109	The Storm
1110	Tomorrow Tomorrow
1111	Bad Moon Rising
1112	A Salty Dog
1113	Rhapsody In Blue
1114	Een Klomp Met Een Zeiltje
1115	I Want To Live
1116	In The Ghetto
1117	Where Will I Be
1118	Tomaatje/ Tante Nel
1119	Hippe Mamma Hé
1120	What Is A Man
1121	Loekie Loekie
1122	Spinning Wheel
1123	Catarina Baby
1124	I'm A Gambler
1125	Celebration Of The Year
1126	Blowin' In The Wind
1127	Once On A Sunday Morning
1128	Behind A Painted Smile
1129	Venus
1130	Swan Lake
1131	Vrijgezellen-Flat
1132	A Way Of Life
1133	Ma Belle Amie
1134	Give Peace A Chance
1135	Honky Tonk Women
1136	Saved By The Bell
1137	Something In The Air
1138	It Miek
1139	Make Me An Island
1140	In The Year 2525
1141	Every Day Will Be Like A Holiday
1142	Our Life
1143	Hello Susie
1144	I'd Rather Go Blind
1145	Vaarwel! Ik Zal Geen Traan Om Je Laten
1146	Happiness Is In This Beat
1147	Murdock 9-6182
1148	Nathalie
1149	Mrs. Robinson
1150	Ruby Don't Take Your Love To Town
1151	Medley: Sing A Rainbow - Love Is Blue
1152	Mother Popcorn Part 1
1153	That's The Way God Planned It
1154	Cotton Fields
1155	Good Morning Starshine
1156	Barabajagal - Love Is Hot
1157	If I Stay Too Long
1158	Baby, I Love You
1159	Wet Dream// The Dream
1160	Maria Isabel
1161	T.O.P.
1162	I'm Free
1163	Nightingale
1164	Speel Niet Met Mij
1165	Marrakesh Express
1166	Don't Forget To Remember
1167	Scarlet Ribbons
1168	Bloody Mary
1169	Pinch Me
1170	A Boy Named Sue
1171	I Can't See Nobody
1172	My Special Prayer
1173	Ay Que Viva La Sangria
1174	Time Will Show
1175	Scheiden Tut So Weh
1176	Alors Je Chante
1177	Natural Born Bugie
1178	Sweet Caroline
1179	Potvolblommen
1180	Cent Mille Chansons
1181	My Pledge Of Love
1182	Deep Water
1183	Mary Ann
1184	If It's Tuesday, This Must Be Belgium
1185	Space Oddity
1186	Sugar Sugar
1187	Les Champs-Elysees
1188	Grootpapa
1189	Cha-La-La, I Need You
1190	Pastorale
1191	Air
1192	Commotion
1193	Huil Maar Niet, Kleine Eva!
1194	Keem-O-Sabe
1195	Early In The Morning
1196	Oh Lady Mary
1197	Can I Get There By Candlelight
1198	The Windmills Of Your Mind
1199	The Band
1200	Well All Right
1201	Mah-Nà-Mah-Nà
1202	Shangrila
1203	Le Meteque
1204	Magic Forest
1205	Summertime/ Dark Rose
1206	Come Together
1207	Mexico
1208	Suspicious Minds
1209	Harm Met De Harp
1210	Little Green Bag
1211	He Ain't Heavy ... He's My Brother
1212	I'm Gonna Make You Mine
1213	Delta Lady
1214	In Gedachten Zie Ik 't Kerkje Weer
1215	Oh Well!
1216	Maanserenade
1217	So Good Together
1218	Geh' Nicht Vorbei
1219	Ridin' On The L & N
1220	We zijn toch op de wereld om mekaar te helpen, niewaar?
1221	80 Rode Rozen
1222	Bourée
1223	Appleknockers Flophouse
1224	Beautiful People
1225	Cary Lynn Javes
1226	Take A Letter Maria
1227	Yester-Me Yester-You Yesterday
1228	Erotica
1229	Don't Waste My Time
1230	Wonderful World, Beautiful People
1231	Mighty Joe
1232	(Call Me) Number One
1233	Oebele Is Hupsakee
1234	It Was Yesterday Today
1235	Daylight
1236	Today I Killed A Man
1237	Get Me Down
1238	Thanks
1239	Na-Na-Na-Hé-Hé
1240	Yoffy Yoffy Yoffy
1241	Jack In The Box
1242	Cold Turkey
1243	Marian
1244	Another 45 Miles
1245	One Million Years
1246	Down On The Corner
1247	The Flood
1248	Tonight Today
1249	I'm A Man
1250	Dynamite Woman
1251	Silent night (stille nacht)
1252	Marie Jolie
1253	Whole Lotta Love
1254	Mon Enfant
1255	Winter World Of Love
1256	Take Five
1257	Without Love
1258	Everybody's Talkin'
1259	Superstar
1260	Het Zal Je Kind Maar Wezen
1261	She Sold Me Magic
1262	Mijn Stil Verdriet
1263	Jin-Go-Lo-Ba
1264	Ik Kan Echt Geen Dag Meer Wachten
1265	Clap Hands For Baby
1266	Jingle Jangle
1267	Reflections Of My Life
1268	Zuster, Oh Zuster
1269	Wat Een Spreker Is Die Man
1270	Mijn Gebed
1271	Melting Pot
1272	Bij Ons Staat Op De Keukendeur 't Is Niet Altijd Rozegeur
1273	Someday We'll Be Together
1274	Seasons
1275	She Came In Through The Bathroom Window
1276	Nobody's Child
1277	Pruimenpap
1278	Italian Concerto
1279	One Thing Can Lead To Another
1280	Thanks For The Love
1281	Don't Cry Daddy
1282	Het Stoomlied (Kunst- En Vliegwerk)
1283	Get Down With It Satisfaction
1284	Fat Jack
1285	All My Brothers Are Clean
1286	Travelling In The U.S.A.
1287	Raindrops Keep Falling On My Head
1288	Voodoo Woman
1289	Our Father
1290	Bij Ons Staat Op De Keukendeur
1291	Room To Move
1292	Karel
1293	True Love Travels On A Gravel Road
1294	Moeder, Er Zit 'n Muis In De Hoek
1295	Wat 'n Spreker Is Die Man
1296	Who'll Stop The Rain
1297	I Want You Back
1298	Dear Ann
1299	Come And Get It
1300	Temma Harbour
1301	Bitter Tears
1302	Jesus Is Just Alright
1303	Bridge Over Troubled Water
1304	A Song Of Joy (Himno A La Alegria)
1305	Vietnam
1306	Feijenoord!
1307	Live For Tomorrow Harry Jones
1308	Love Grows (Where My Rosemary Goes)
1309	Spaanse Vliegenier
1310	Indian Pipe
1311	Ik Hou Van Holland
1312	Instant Karma!
1313	No Dogs Allowed
1314	It's Five O'Clock
1315	You're Such A Good Looking Woman
1316	Evil Ways
1317	Let There Be Love
1318	Lay Down
1319	Prikkebeen
1320	Let It Be
1321	Nemen En Geven
1322	Soultango
1323	El Cóndor Pasa
1324	The Witch's Promise
1325	Never Had A Dream Come True
1326	Juanita!
1327	To You
1328	Down South
1329	El Condor Pasa
1330	Groupy Girl
1331	Barbara's Boy
1332	As je mekaar niet meer vertrouwen kan...
1333	Finally In Love Again
1334	Who Do You Love
1335	Knock, Knock Who's There
1336	I.O.I.O.
1337	Sympathy
1338	Tout Est Rose
1339	Grootvaders Klok / Grootvaders Klok/ Trompet Polka
1340	Good Morning Freedom
1341	Let It All Hang Out
1342	All Kinds Of Everything
1343	Spirit In The Sky
1344	Huilen Is Voor Jou Te Laat
1345	Osaka
1346	Sofia Loren
1347	Simple Song Of Freedom
1348	Mademoiselle Ninette
1349	The Seeker
1350	A Sunny Day
1351	Groovie Kinda Love
1352	Adagio
1353	Comedy Is Over Now
1354	House Of The Rising Sun
1355	Get Ready
1356	A B C
1357	Can't Help Falling In Love
1358	Kus Me Voor De Laatste Keer!
1359	Wientie Groove
1360	Cecilia
1361	Gimme Dat Ding
1362	Ruby Is The One
1363	Red Rover
1364	Lonesome Tree
1365	Young, Gifted And Black
1366	Daughter Of Darkness
1367	I Can't Tell The Bottom From The Top
1368	Cecilia
1369	Niemand Kan Ons Toch Scheiden
1370	Vamos A Ver
1371	Cat Food
1372	I Feel All Right
1373	Funky, Monkey Monkey
1374	Up Around The Bend
1375	Make Me Smile
1376	If You Do Believe In Love
1377	Keep On Smiling
1378	American Woman
1379	Vehicle
1380	Die Nacht
1381	Thursday Night
1382	Sufferin' In The Land/ Come Into My Life
1383	Question
1384	Gedeelten Uit Het Radio Wedstrijdverslag Feyenoord Celtic - Finale Europacup 6-5-1970
1385	Yellow River
1386	She Was Naked
1387	Without You
1388	The Green Manalishi (With The Two Prong Crown)
1389	Kitsch
1390	Never Marry A Railroad Man
1391	Real Cool World
1392	Three O'Clock Flamingo Street
1393	Shoeshine Boy
1394	What's Going On
1395	Everything Is Beautiful
1396	Soul Calypso
1397	Lucy, Lucy
1398	Sunshine & Rain (The name of the game)
1399	Freedom Blues
1400	Wild Sensation
1401	In The Summertime
1402	I Don't Believe In If Anymore
1403	Let Us Pray Together
1404	Teach Your Children
1405	Do The Funky Chicken
1406	Annemarie
1407	Magical Mystery Morning
1408	Free The People
1409	Oh Had Ik Het Maar Geweten
1410	He Didn't Wanna Go Home
1411	Go Back
1412	Which Way You Goin' Billy?
1413	The Long And Winding Road
1414	Groovin' With Mr. Bloe
1415	I'll Kiss Your Memory
1416	'n Suikerspin
1417	Zijn Testament
1418	All Right Now
1419	Lady D'Arbanville
1420	What Kind Of Man
1421	Tickatoo
1422	Mississippi
1423	Please Sing A Song For Us
1424	Oh, Lonesome Me
1425	Try A Little Love
1426	Back Home
1427	Ohio
1428	Midnight
1429	Agata
1430	Goodbye Sam, Hello Samantha
1431	Ball Of Confusion
1432	Adiós Corazón
1433	White Rabbit/ Somebody To Love
1434	Take To The Mountains
1435	De Fles
1436	De Meiden Van De Kermis
1437	Love Like A Man
1438	Are You Ready?
1439	25 Or 6 To 4
1440	Something
1441	The Letter
1442	Lola
1443	Mijn Opa Kocht 'n Ouwe Bas
1444	Long As I Can See The Light
1445	Neanderthal Man
1446	Another History
1447	There He Comes
1448	Natural Sinner
1449	The Bull And I
1450	Brandend Zand
1451	Rainbow
1452	I'm Going Man I'm Going
1453	Wij Zijn De Jongens
1454	Spring Summer Winter And Fall
1455	Wild And Exciting
1456	Summertime Blues
1457	Spill The Wine
1458	Sex Machine
1459	Wigwam
1460	In-A-Gadda-Da-Vida
1461	Agata
1462	Mama Told Me No To Come
1463	Suicide Is Painless
1464	War
1465	I Won't Stand Between Them
1466	Wild World
1467	Big Yellow Taxi
1468	The Way The Music Goes
1469	Hi-De-Ho
1470	World In Changes
1471	No Place For Our Minds
1472	Don't Spoil My Day
1473	The Tears Of A Clown
1474	Peace Will Come
1475	Kijk In M'n Ogen/ Laat Mij Niet Alleen
1476	To My Father's House
1477	Our House
1478	Strange Band : The Weavers Answer
1479	Tell The World We're Not In
1480	(They Long To Be) Close To You
1481	Amsterdam
1482	Paranoid
1483	Doomsday Train
1484	Bella, Bella, Donna
1485	(I Know) I'm Losing You
1486	Sexy Legs
1487	Flash
1488	If I Could Do It All Over Again I'd Do It All Over You
1489	Fish Cheer & I Feel-Like-I'm-Fixin'-To-Die-Rag
1490	My Way
1491	Montego Bay
1492	I Am The Walrus
1493	I'm On My Way Home Again
1494	Our World
1495	Maggie
1496	Cherry Cherry
1497	Me And My Life
1498	Black Night
1499	Where Have I Been Wrong
1500	Band Of Gold
1501	I'm Your Little Boy
1502	Cracklin' Rosie
1503	As The Years Go By
1504	She Likes Weeds
1505	Supporter
1506	Beautiful Friendship
1507	See Me, Feel Me
1508	God, Love And Rock And Roll
1509	Soul Sacrifice
1510	Roly Poly
1511	Dancing And Drinking
1512	Over And Over
1513	Love Is All Around
1514	Mona
1515	Mona Lisa Wacht Op Mij!
1516	I'll Be There
1517	Country Pie/Brandenburg Concerto No. 6
1518	Memo From Turner
1519	You Can Get It If You Really Want
1520	Girl I've Got News For You
1521	Fire And Rain
1522	Time To Kill
1523	New World In The Morning
1524	Hello Darkness
1525	Stop I Don't Wanna' Hear It Anymore
1526	Victoria
1527	Comme J'ai Toujours Envie D' Aimer
1528	After Midnight
1529	Movin'
1530	Call Me Super Bad
1531	Only Love Can Break Your Heart
1532	Lonely Days
1533	Woodstock
1534	Patches
1535	El Toreador// De Toreador (O, O, Signorita)
1536	Cry Me A River
1537	Voodoo Chile
1538	Tears In The Morning
1539	The Witch
1540	Rozegeur Maneschijn
1541	Lady Of The Night
1542	My Sweet Lord
1543	Geef Mij De Liefde En....
1544	Teardrop On Teardrop
1545	Yesterday, When I Was Young
1546	Chestnut Mare
1547	I Hear You Knocking
1548	Apeman
1549	The Smile (Old Friends Have A Right To)
1550	No Matter What
1551	Border Song
1552	Peace Planet (Badinerie from suite no. 2 - J.S.Bach)
1553	Love The One You're With
1554	Both Sides Now
1555	Domino
1556	Wang Dang Doodle
1557	Knock Three Times
1558	Indian Reservation
1559	Voor Een Pop Ben Ik Te Groot
1560	When I'm Dead And Gone
1561	Nu Dans Je Nooit Meer Met Mij
1562	Do It
1563	Nothing Rhymed
1564	Immigrant Song
1565	In De Hemel Is Geen Bier
1566	Rose Garden
1567	Hans Brinker Symphony
1568	In De Hemel Is Geen Druppel Bier
1569	She's Comin' Back
1570	Mr. Bojangles
1571	House Of The King
1572	Maggie
1573	A Ha, Dat Is Marie
1574	River Deep - Mountain High
1575	Mag Ik Effe Ademhalen
1576	Rozen Die Bloeien
1577	Heb Je Nog Een Bloemetje Voor M'n Knoopsgat, Schat?
1578	Bridget The Midget
1579	She's A Lady
1580	Everyday's Torture
1581	Elisa
1582	Pourquoi Le Monde Est Sans Amour
1583	Jij Bent M'n Boterbloem
1584	Holy Holy Life
1585	Du
1586	Have You Ever Seen The Rain/ Hey Tonight
1587	Lucky Man
1588	Silver Moon
1589	October 26
1590	Butterfly
1591	Eva Magdalena
1592	Mother
1593	Hup Daar Is Willem!
1594	Little Queenie
1595	I'm Going Home
1596	Lieve Heer, Doe Mijn Een Lol
1597	Arnold Layne/ If
1598	Vader Abraham Had Zeven Zonen
1599	Your Song
1600	Amazing Grace
1601	Rainbow (I Love You)
1602	There's No More Corn On The Brasos
1603	Goin' Back To Indiana
1604	Health Of Freedom
1605	Zig-Zag City
1606	Ard Die Heeft De Wereld Cup - Heya Ard Schenk - Ra ta ta
1607	Huilen Is Voor Jou Te Laat
1608	Chirpy, Chirpy, Cheep, Cheep
1609	Proud Mary
1610	Everybody Tries
1611	Zomer In Zeeland
1612	Everything Is Allright
1613	Chirpy Chirpy Cheep Cheep
1614	Shocking You
1615	Don't Waste Your Time
1616	Invitation
1617	Spanish Rose
1618	We'll Fly You To The Promised Land
1619	The War Will Soon Be Over (My Love)
1620	The Pushbike Song
1621	The Resurrection Shuffle
1622	Hold On To What You've Got
1623	Sultana
1624	Me And Bobby McGee
1625	True Love That's A Wonder
1626	The Girl I Need
1627	Mozart - First Movement Symphony No. 40
1628	Right Wheel, Left Hammer, Sham
1629	Bram In De RAI
1630	What Is Life
1631	Another Day
1632	Nathalie
1633	Ich Bin Verliebt In Die Liebe
1634	Jaren Komen, Jaren Gaan
1635	Maybe I'm Amazed
1636	It's Impossible
1637	The Song Of My Life
1638	Waarheen, Waarvoor...
1639	Those Words
1640	Oh What A Day
1641	Blue Money
1642	Rozen Voor Sandra
1643	Dirlada
1644	Funny, Funny
1645	The Heart Of A Woman
1646	Soldiers Prayer
1647	My Little One
1648	Mit Der Troika In Die Grosse Stadt
1649	Power To The People
1650	Loop Di Love
1651	Zing, Vecht, Huil, Bid, Lach, Werk En Bewonder
1652	Gypsy Woman
1653	Love Story
1654	Tomorrow Night
1655	Las Vegas
1656	In Your Eyes (I Can See The Lies)
1657	Underneath The Blanket Go
1658	Here Comes That Rainy Day Feeling Again
1659	Baaie, Baaie, Pootje Baaien
1660	Mama's Pearl
1661	Un Banc, Un Arbre, Une Rue
1662	Hot Love
1663	Kleine Liefdesmelodie
1664	Joy To The World
1665	Ich Hab' Nur Dich
1666	Theme From Love Story
1667	Acapulco Gold
1668	Brown Sugar
1669	It Don't Come Easy
1670	United
1671	Rosetta
1672	A Day Begins
1673	O Daar Heb Je Ze Weer
1674	The Leader
1675	I'm A Bum
1676	Love Her Madly
1677	I Am... I Said
1678	Oye Como Va
1679	Bye, Bye, Tot Morgen!
1680	Back Street
1681	Faithful
1682	Never Leave Me Lonely
1683	Poetas Andaluces
1684	Paint It Black
1685	I'm On My Own Again
1686	You're My Man
1687	Angel/ Freedom
1688	Put Your Hand In The Hand
1689	Middernacht
1690	We Gaan Naar Londen
1691	If
1692	Vlammetjes
1693	Jij Bent De Allerbeste
1694	(Don't Worry) If There's A Hell Below We're All Going To Go
1695	Tuesday's Dead
1696	Double Barrel
1697	Che Sará
1698	Mary In The Morning
1699	Cry Baby
1700	He's Gonna Step On You Again
1701	Sing Sing Barbara
1702	Le Tournesol
1703	Ein Mädchen Für Immer
1704	Zou Het Erg Zijn Lieve Opa
1705	Hey Willie
1706	Ajax Zal Hem Raken
1707	I Wish I Could Cry
1708	Ajax Wint De Wereldcup
1709	Tweedle Dee Tweedle Dum
1710	The Banner Man
1711	Me And You And A Dog Named Boo
1712	Rumba Tamba
1713	Mona Lisa
1714	Somebody Stole My Wife
1715	Blauwe Korenbloemen
1716	My Darling Helena!
1717	Co Co
1718	I Trust (Everything Is Gonna Work Out Alright)
1719	Chicago
1720	Kleine Sonja
1721	Black Lisa
1722	Jakaranda
1723	Goodbye Yesterday
1724	Past Present And Future
1725	Change Partners
1726	Manuela
1727	Low Down
1728	Can You Get It
1729	How Can You Mend A Broken Heart
1730	Virgin
1731	Railroadsong
1732	Zigeuner Tango
1733	Let's Go To The Beach
1734	Ik Laat Je Niet Gaan
1735	Concerto D'Aranjuez
1736	Hocus Pocus
1737	Get Down And Get With It
1738	I Did What I Did For Maria
1739	Downtown
1740	Wild Time
1741	Tonight
1742	Won't Get Fooled Again
1743	Tonight
1744	Never Ending Song Of Love
1745	When You Are A King
1746	Little Lady
1747	Don't Pull Your Love
1748	Blame It On The Summer Sun
1749	Lady Of The Morning
1750	Watching The River Flow
1751	Hello Buddy
1752	Lady Rose
1753	I'm A Believer
1754	Espagñola - Speesie Treesie
1755	Get It On
1756	One Way Wind
1757	Borriquito
1758	Riders On The Storm
1759	De Clown
1760	Sweet Hitch-Hiker
1761	Eine Kleine Nachtmusik
1762	Santa Fe
1763	Pour Un Flirt
1764	Scoobidad
1765	Eat At Home
1766	Black And White
1767	We Will
1768	We Shall Dance
1769	Que Je T'aime
1770	Geef Me 10 Minuten
1771	Mr. Astronout
1772	Monika
1773	High Time We Went
1774	Hot Pants, Part 1
1775	Blossom Lady
1776	Veronica
1777	Get It On
1778	Tell The World
1779	Bangle-Desh ((1971)) / Bangla Desh [Maxi Single] ((1972))
1780	Because I Love
1781	Hey, You Love
1782	You've Got A Friend
1783	Soldiers Who Want To Be Heroes
1784	Eenmaal Kom Je Toch Weer Bij Mij
1785	Mohikana Shalali
1786	Listening To Mozart
1787	Don't Let It Die
1788	Just A Friend
1789	Voy, Voy
1790	Waarom Kwam Jij Toch In Mijn Leven
1791	Non, Non, Rien N'a Changé
1792	Anna
1793	Marianne
1794	Storm And Thunder
1795	Zonder 't Te Weten
1796	Help (Get Me Some Help)
1797	Walk The World Away
1798	I Just Want To Celebrate
1799	Hallo Koning Onbenul
1800	Mamy Blue
1801	Such A Funny Night
1802	Soley Soley
1803	(For God's Sake) Give More Power To The People
1804	Me Queda La Palabra
1805	Sombras/ Anna
1806	Nine By Nine
1807	Only Lies
1808	Military Madness
1809	Let Your Yeah Be Yeah
1810	Bad Bad Woman
1811	Karavaan
1812	She Flies On Strange Wings
1813	Het Soldaatje (De Vier Raadsels)
1814	Mamy Blue
1815	The Story In Your Eyes
1816	Pittsburgh In The Rain
1817	Freedom Come, Freedom Go
1818	When The Swallows Fly
1819	Ave Maria
1820	Reason To Believe/ Maggie May
1821	Girl You'll Be A Woman Soon
1822	Superstar
1823	Zeig Mir Den Platz An Der Sonne
1824	Jij En Ik Blijven Bestaan (De Wereld Zal Toch Ooit Vergaan)
1825	Spanish Harlem
1826	The Night They Drove Old Dixie Down
1827	Du Bist Meine Liebe
1828	Hey Girl Don't Bother Me
1829	De Nieuwe Dag
1830	I've Been Loving You Too Long
1831	The Witch Queen Of New Orleans
1832	Kijk Gerust Diep In Mijn Ogen
1833	Mira
1834	Waiting For The Sun
1835	Back Street Luv
1836	Baba O'Riley
1837	Without A Worry In The World
1838	Ode Aan Manuela
1839	Father And Son
1840	Cousin Norman
1841	California Calling
1842	Voor Jou
1843	Imagine
1844	Tap Turns On The Water
1845	Goodbye Forever
1846	Everybody's Everything
1847	Alma Mia
1848	Mary Madonna
1849	Simple Game
1850	Pappie Loop Toch Niet Zo Snel
1851	Kom Van Dat Dak Af [Maxi Single]
1852	Goodbye Forever
1853	I'm Still Waiting
1854	Alexander Graham Bell
1855	Life Is A Carnival
1856	Mama Oh Mama
1857	Ain't No Sunshine
1858	Schön Ist Es Auf Der Welt Zu Sein
1859	Wild Night
1860	We Are Goin' Down Jordan
1861	Ze Zeggen...
1862	Blij Als Een Kind
1863	Empty Words
1864	How Do You Do
1865	Ik Heb 'n Vraag
