acousticness,danceability,duration_ms,energy,id,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.348,0.422,192853,0.398,0wIeP8XM4ixInQCusJDe3V,0.0,0.177,-10.291,1,0.0266,75.513,3,0.468
0.558,0.558,146440,0.755,0dQdTyMLKjmipPR8DcFiR8,0.00138,0.423,-9.805,0,0.0364,126.936,4,0.71
0.135,0.452,229360,0.818,5qBqBdfTEIWJwAS0Jm2F5R,2.72e-05,0.052,-8.124,1,0.0439,124.474,4,0.755
0.0784,0.698,144840,0.567,29qvTRsGXQZtkd41f91Eng,0.0,0.209,-8.383,1,0.0436,126.523,4,0.541
0.649,0.507,156107,0.545,70gS6bjAjFc96IIunuRj1c,1.45e-05,0.562,-11.496,1,0.0607,112.561,4,0.865
0.666,0.506,150333,0.666,49hCnfi6npuOaloyJL4Cfw,0.00197,0.747,-6.783,1,0.0381,139.9,4,0.787
0.395,0.498,187320,0.359,4i0HqFY1cggDYuzts5I4bL,0.00339,0.275,-14.42,1,0.199,97.597,4,0.347
0.337,0.384,182047,0.406,0Uyl6ZCHXgiBW1EfEPjZjt,0.0,0.233,-7.866,1,0.0353,100.65,4,0.818
0.771,0.571,163747,0.424,6gJyJsLvGVCQane5HVV9rC,0.881,0.111,-11.109,0,0.0368,79.956,4,0.502
0.0717,0.445,114507,0.657,4411tLlgXpkT0PszArWge9,6.64e-05,0.798,-7.02,1,0.0308,131.325,4,0.849
0.0635,0.378,135693,0.677,0Lckblu9CJUXOeMV0XY3b9,0.0,0.183,-8.63,1,0.0298,106.071,4,0.648
0.551,0.554,164347,0.517,005X0FmdtkM1kiutosXLTR,0.0,0.176,-6.486,1,0.0309,140.301,4,0.355
0.0956,0.831,167720,0.827,4ulV8qGS2UahRkyqU9giJq,2.28e-06,0.0462,-4.334,1,0.0347,112.018,4,0.799
0.526,0.542,138227,0.929,014NOunS25K1LbcM6DlQ5I,0.00597,0.125,-7.066,1,0.0784,140.8,4,0.793
0.565,0.566,377747,0.673,4sFbojhVXQv7dBC9PVCcRn,1.13e-06,0.0438,-10.814,1,0.306,114.385,4,0.583
0.295,0.54,163160,0.537,3jOM02mX57IGekUbGy6OIE,0.0,0.319,-14.847,1,0.115,176.635,4,0.826
0.385,0.397,161467,0.638,1GJXmWqzjcPdGsLtVUjtdY,0.0,0.281,-6.208,1,0.0335,140.263,4,0.709
0.924,0.43,149560,0.238,1xzfijprjSIjIhlVQGf8sb,2.56e-05,0.0738,-14.866,1,0.0298,86.734,3,0.485
0.495,0.523,175421,0.613,57b3NBZasQaliHL0hoh3kq,0.0,0.134,-8.909,1,0.0532,127.723,4,0.55
0.944,0.353,200147,0.288,78cz0SmR2T67fHKdhGdtfx,0.0227,0.17,-12.249,1,0.0347,115.558,4,0.178
0.837,0.525,185413,0.216,5y788ya4NvwhBznoDIcXwK,0.0,0.107,-13.551,1,0.0301,106.761,4,0.328
0.751,0.369,183600,0.463,5yn2RO6o892198NcAu2uRz,0.0914,0.288,-10.371,1,0.0334,120.328,4,0.38
0.962,0.456,190440,0.497,09GUYIKh581tzMdZefI2p7,4.38e-05,0.875,-13.22,0,0.187,125.609,4,0.373
0.652,0.578,162373,0.29,0yZEKwCNhkyaqk1ZyCZU7A,0.0,0.105,-12.501,0,0.0341,117.403,4,0.666
0.615,0.776,125920,0.572,7JH6N7qstfxRhaB7PjiE9q,0.528,0.041,-9.831,1,0.0462,101.088,4,0.894
0.545,0.688,132194,0.662,75KejTO7zmQtZLnnM6rLEq,0.0,0.109,-9.856,1,0.031,125.588,4,0.873
0.426,0.676,186506,0.782,0teDj7AsmymgAsluW7RM90,0.0279,0.194,-6.285,1,0.041,124.474,4,0.883
0.289,0.644,165227,0.567,6ftH8Mtm6seGGTA8e4jooj,0.0,0.315,-11.737,1,0.0394,140.556,4,0.943
0.18,0.579,133907,0.662,2pw36KAhXcFPmYaPHmuMNd,0.0,0.244,-4.321,1,0.0351,78.732,4,0.921
0.0437,0.477,236533,0.793,6P4rgaupbfWv2Bmz0nJ1lS,0.0165,0.245,-8.9,1,0.0431,96.522,4,0.833
0.0526,0.201,121227,0.894,0M68IpaSjwTL81Fu2gJ1wi,3.52e-06,0.381,-5.103,1,0.0977,184.573,4,0.843
0.666,0.633,150080,0.482,4ZIz2gCnYgEP2TJWLyIhrh,0.0,0.351,-5.796,1,0.0286,130.901,4,0.776
0.483,0.74,166008,0.392,2nwCO1PqpvyoFIvq3Vrj8N,1.11e-06,0.0965,-11.996,1,0.0824,82.742,4,0.387
0.671,0.721,149867,0.887,4gNQZg4mj42ii9CtmRriAw,0.0,0.433,-5.478,1,0.164,121.504,4,0.824
0.681,0.513,164133,0.861,2j1GzI1DwpEado5Rjw0wxk,3.94e-05,0.29,-6.446,1,0.0402,173.72,4,0.951
0.59,0.484,175600,0.518,2CFeAORFZ5NQTsUb5utlOo,0.0,0.138,-9.579,1,0.0384,129.901,3,0.669
0.878,0.511,129107,0.386,4snR6myh4KgWiZVdK5925N,0.0,0.147,-10.472,1,0.0376,70.411,4,0.644
0.963,0.605,265984,0.351,1JsqIisl5nLqbNE1fxlFd5,0.00477,0.868,-20.663,1,0.87,100.618,3,0.707
0.242,0.524,150627,0.389,6ytIKEFnw7D8AQ8oIGk4dz,8.12e-06,0.0969,-9.758,1,0.0343,106.867,3,0.532
0.012,0.535,148333,0.728,23czcI17D5XDP5zav60Z9q,8.37e-06,0.398,-11.576,0,0.0801,121.582,4,0.764
0.014,0.348,170000,0.568,5ZD2qMA4ejiU7hScXDiA5h,0.0,0.077,-10.458,0,0.037,82.315,4,0.559
0.862,0.551,164333,0.233,6WnzRZVxxS3vPABS9DK02q,0.00329,0.0884,-18.33,1,0.0459,123.371,4,0.489
0.176,0.472,174107,0.689,1dDqMSTj2MVKjTs2Mbza8S,0.0,0.556,-7.873,1,0.0325,135.45,4,0.744
0.369,0.406,180893,0.879,1K61z11CzBUxkwOhtSzq2a,1.54e-06,0.41,-6.662,1,0.0433,172.994,4,0.885
0.487,0.36,166027,0.55,29wXI6B7d5vy3iPfXhYMuP,0.000363,0.115,-7.724,1,0.0276,94.191,3,0.384
0.233,0.463,119013,0.587,2YY3lajmdW7oKBHR1heeK1,0.0,0.145,-6.91,1,0.0274,97.143,4,0.676
0.707,0.626,168800,0.476,1M0f0Tz3zEAZ8tBKAlVGHF,0.0,0.0947,-11.53,1,0.0266,98.582,4,0.802
0.757,0.605,195440,0.49,3vJRgNNPQlhFzD4PWhIY45,0.0,0.391,-10.84,1,0.517,130.495,4,0.772
0.551,0.74,175853,0.322,5zQyqgNXKzhifkivumzxDS,0.000763,0.17,-9.26,1,0.0399,102.889,4,0.629
0.0531,0.379,225200,0.699,77Yb8RXP7vyBrCb7g2CQbv,0.00215,0.195,-8.726,0,0.0801,127.776,3,0.631
0.84,0.38,168320,0.39,258QLnen3lxVYuM7cGYz1o,0.00119,0.104,-12.989,1,0.0322,109.08,4,0.38
0.829,0.485,149613,0.38,03VXrViYqJpdhuBEV0p0ak,0.0,0.103,-11.773,1,0.034,92.933,4,0.531
0.785,0.384,156147,0.434,2bgQgqszkKBYPtIl4GtvXV,0.926,0.204,-7.435,1,0.0308,56.204,4,0.325
0.00535,0.223,178600,0.623,6DHmdRW0i9jk80RDPEyj0r,0.00597,0.0538,-10.149,1,0.039,100.577,3,0.336
0.0621,0.392,147827,0.552,7zd7QV2lCDGGmwOxMiULVY,0.00467,0.0818,-9.217,1,0.0335,108.621,4,0.53
0.834,0.822,139093,0.332,3c06k9x6MHHdPQi3ix68yF,0.0,0.11,-11.369,1,0.0506,110.802,4,0.834
0.38,0.568,152293,0.351,75MBgR1T83zzuYVyuW6B4q,0.0,0.212,-14.471,1,0.0534,131.322,4,0.868
0.0479,0.375,228626,0.897,2SWpDaorS0j7fXFj9AJtFG,0.0,0.0612,-7.551,1,0.0484,135.553,4,0.712
0.486,0.441,147040,0.569,32fWqBY388oQqEtDCXKMil,1.3e-06,0.108,-7.996,1,0.0353,128.194,4,0.71
0.782,0.715,146400,0.327,0yjNmllr3Ew6f97TqPuEqa,0.000344,0.625,-11.814,1,0.033,84.369,4,0.713
0.041,0.564,211653,0.492,6XNniDxHtDvPIQDQJcjJoo,0.0,0.322,-12.9,0,0.0613,134.319,4,0.67
0.054,0.576,142933,0.515,1EFTrexQccSzvYyNiKgHo4,0.0,0.154,-12.892,1,0.0562,129.176,4,0.749
0.0979,0.649,121667,0.665,7MNCEECpRUaWjOyLtOxpsz,0.0,0.363,-7.417,1,0.0495,136.356,4,0.751
0.223,0.418,166173,0.382,6LLK7hZgXFYi5Jk4oRQvAl,6.74e-06,0.211,-12.789,0,0.0294,167.049,4,0.873
0.402,0.567,180133,0.745,2ULL3VZf4WwBKO4vjwT7Bg,0.0,0.0873,-5.423,1,0.0264,125.575,4,0.903
0.269,0.528,149667,0.498,61u3ScghE9jVjNB7gvlHBW,0.0,0.107,-9.712,1,0.0305,127.901,4,0.738
0.504,0.702,150733,0.439,1HjG58bdV4GVYmRTHHphlv,0.000512,0.0904,-10.635,1,0.0612,83.283,4,0.899
0.649,0.589,183987,0.285,4aQgF3FT6UGcdYFPPTYaGg,0.0,0.139,-13.791,1,0.0278,94.237,3,0.389
0.271,0.496,169493,0.768,38iklaa91N0c0OHgbLJQAq,1.93e-06,0.355,-6.25,1,0.0273,104.254,4,0.753
0.405,0.592,150560,0.637,6oJAoZAOhdhzFetKlMZmn0,1.75e-06,0.154,-5.11,1,0.0284,115.494,4,0.661
0.761,0.33,201533,0.399,6v6H5xbBOP4xA2Miff0d8n,0.0,0.203,-12.092,1,0.0352,93.977,4,0.237
0.0243,0.449,158520,0.683,0xh3jflLkXa7aWbgYBhQBT,0.0,0.168,-9.498,1,0.0378,183.052,4,0.966
0.161,0.652,153716,0.794,3l35DNYvWELcX1z1DIZ6Tf,6.54e-06,0.0743,-6.047,1,0.207,163.246,4,0.86
0.803,0.684,135022,0.555,6ShIKVfvmELK4aAGaXMRON,0.000102,0.329,-9.298,1,0.0361,105.913,4,0.896
0.391,0.463,167733,0.686,3W13wcrbjPG1MAoWEEZmMW,0.0,0.111,-5.735,1,0.0275,100.365,4,0.736
0.677,0.247,168467,0.657,1uLwVWTOpMqNkBsjpR1WB8,3.25e-06,0.11,-4.513,0,0.0361,111.429,3,0.64
0.412,0.366,159067,0.762,6ZDvzivlonsKgQ2MwdVNK2,0.000174,0.256,-14.105,1,0.0556,88.954,4,0.678
0.249,0.432,145960,0.823,4wUEyxnu0u0r5Ht2zLI79b,0.00639,0.0953,-9.216,1,0.116,132.212,4,0.38
0.967,0.278,201373,0.0751,7xCgINcpBnik0PWHdBHwba,0.000143,0.199,-20.957,1,0.0336,101.194,1,0.105
0.458,0.556,274067,0.592,7BkAlVpGwXXl3sYNn5OoJ7,0.0,0.0637,-7.378,1,0.0338,94.889,4,0.587
0.114,0.553,150107,0.594,1UgKjjafmYDSgJ66NbIcBV,0.0,0.743,-9.03,1,0.0279,113.506,4,0.841
0.216,0.554,140600,0.744,10DeVYNPC8fECX9bpb6jUz,0.0,0.176,-8.438,1,0.0427,134.623,4,0.89
0.615,0.292,157867,0.487,4yRPGDmtIWZjhIPcEvPxsF,0.0,0.178,-8.239,1,0.0285,93.309,4,0.531
0.705,0.539,136217,0.736,3jS5sRVzISjBPj1NDI2fK6,0.0,0.169,-8.95,1,0.0752,112.891,4,0.737
7.16e-05,0.442,194747,0.718,3P7uGL2BiorJhuRcgsRe9E,0.000101,0.136,-3.543,1,0.03,131.595,4,0.336
0.13,0.516,173867,0.15,51FpzuGkRYXFgsE2zXt9av,0.0755,0.122,-20.41,1,0.0272,97.398,3,0.206
0.721,0.421,158250,0.664,2cM6hAcaR3zsh2oYYV2MWU,0.00244,0.0851,-10.657,0,0.0665,201.583,4,0.574
0.21,0.364,214640,0.768,5v3utF8InHZKd8JZJK5rCx,0.136,0.503,-10.492,1,0.0757,130.602,4,0.37
0.423,0.66,169520,0.611,0byOqNZN9ailhoORv5Ps0Z,1.11e-05,0.107,-10.309,1,0.0392,113.898,4,0.749
0.761,0.789,119373,0.501,06YcuDoEZvMcxgzvtzJTz4,0.0,0.181,-9.064,1,0.0342,120.214,4,0.945
0.752,0.662,168333,0.381,3P3QFuJz7lqB2U7RhQqKJo,0.0,0.0975,-11.212,1,0.0373,122.68,4,0.688
0.106,0.607,199400,0.453,3IhHkd0OPXZc6hNLD4N8Ao,0.000102,0.288,-11.852,1,0.04,130.952,4,0.757
0.328,0.52,196907,0.661,1rAE0Jf4uJ08ZebPhhRe66,0.0725,0.136,-9.436,0,0.0518,116.894,4,0.768
0.646,0.451,152400,0.327,3xHrFGO7uKJUAZgzcV42YV,0.0,0.113,-12.53,1,0.0324,85.541,4,0.555
0.147,0.472,138200,0.856,4VFYrwy5mEuZeBywCplc2j,2.78e-06,0.595,-6.03,1,0.0562,78.696,4,0.841
0.0331,0.498,132407,0.597,4WPaElpqEaCqhOngqXL5jX,0.0,0.159,-9.25,1,0.0302,127.186,4,0.933
0.725,0.502,193707,0.597,3OqYJWnF2v4B88YHEPuOmD,0.00538,0.139,-7.874,1,0.0299,124.753,4,0.655
0.157,0.584,163987,0.763,1LDHa8XunfU0k6JqaVovZn,9.83e-05,0.0342,-6.919,1,0.0328,107.686,4,0.831
0.0479,0.57,169160,0.729,032NyH0MQyXj8W5aAuSVOB,0.0955,0.0839,-11.222,0,0.0296,128.306,4,0.973
0.19,0.564,213240,0.535,5NTH2uKOrXuNTrVKZwArwM,0.0,0.0674,-7.13,1,0.0267,124.224,4,0.463
0.374,0.925,155160,0.445,2PSmHO7FuSn7zM34CaJ0Jk,3.99e-06,0.362,-10.781,1,0.0492,120.875,4,0.969
0.717,0.534,167373,0.247,5BLBpcQLF54Lxg3ufn1GCT,8.19e-05,0.119,-16.588,0,0.0435,80.5,3,0.566
0.176,0.477,143507,0.884,1iNN8y9syNFes6DvQuXEF5,0.231,0.227,-6.767,1,0.0856,98.033,4,0.432
0.363,0.736,148613,0.65,2KaZOTmzV8GI97Yf0mH3Gy,0.00335,0.14,-8.676,1,0.0565,141.377,4,0.822
0.468,0.621,244160,0.972,19jo0UT2vqD4pNVfIqTy4R,0.000585,0.195,-3.791,1,0.0724,155.115,4,0.866
0.0614,0.625,175160,0.76,0K3i1MJwU4v0Aq0VdYZnPg,0.0,0.116,-5.591,0,0.0388,136.541,4,0.697
0.698,0.688,137200,0.524,2CY0ijmcivcrupPLn0KYls,0.00824,0.568,-10.485,0,0.0292,94.604,4,0.917
0.631,0.548,173493,0.761,4LoPoJ9piaal8NSYHMKaCf,0.0,0.098,-7.681,1,0.0426,109.356,4,0.631
0.7,0.536,230412,0.365,2WC7jconOwcUk1TPIrQZDx,0.0,0.28,-13.063,1,0.0297,113.373,3,0.846
0.792,0.588,193867,0.318,08LcJMwX7kKgxPcLFH7tav,0.0533,0.0889,-11.795,1,0.0325,95.621,4,0.381
0.38,0.34,142387,0.374,73xpGaX3ITz58hJ8rlDwrR,0.0,0.191,-12.588,1,0.0372,198.806,4,0.572
0.521,0.596,170866,0.408,7Erq9JTqcgdL3pfXdG7tb3,0.742,0.105,-12.261,0,0.031,93.713,3,0.735
0.126,0.492,157467,0.764,0hSQJYxbL6tI49X0NGAlEY,0.0,0.451,-7.167,1,0.0592,110.853,4,0.543
0.411,0.646,171688,0.911,3uqEiaO6MUoM89nLSIs05c,0.000484,0.115,-6.228,0,0.101,126.122,4,0.895
0.468,0.647,159000,0.653,5GG4cyTRpjBtl5V84c5WvG,0.0,0.355,-7.204,0,0.0349,124.204,4,0.939
0.0118,0.584,144373,0.489,3Y51mILfUPnsAxh1XUUArY,0.0,0.131,-10.616,1,0.0303,128.218,4,0.858
0.0492,0.587,147827,0.608,3UxZw2CfZ3dmNIii4CxMtG,0.000338,0.217,-10.425,1,0.0291,90.528,4,0.726
0.765,0.414,297152,0.395,4mZb4Grdg1nexsGY5IzsSl,0.0,0.73,-23.262,1,0.384,114.844,4,0.547
0.389,0.649,127733,0.77,26RTO9YFd1sSjzQrfmhG5J,7.56e-06,0.296,-8.916,1,0.0473,113.872,4,0.65
0.36,0.508,185200,0.68,7tJQ4Ekp2vN3NlI3vJJW3v,0.0,0.0824,-8.354,1,0.0373,99.905,4,0.792
0.451,0.186,152453,0.546,6QZfj7u76JcewmSARFVUmr,0.0,0.201,-9.947,1,0.0373,177.526,3,0.533
0.0883,0.584,171000,0.62,5uKicxW4RaLDnFsDTbhW8s,1.73e-06,0.187,-7.681,1,0.0513,143.561,4,0.857
0.839,0.379,174400,0.335,30wkclk2UoFD8TR0PZIGuC,0.412,0.1,-10.204,1,0.0298,116.181,3,0.143
0.0592,0.423,160307,0.681,7AzFID6u1b3zIWbd9pb8Dk,0.000177,0.0889,-9.756,1,0.0397,110.461,4,0.559
0.547,0.799,136067,0.663,2IpRWwUeQ3XTNivYMjxFpW,0.0,0.347,-17.368,1,0.341,107.025,4,0.172
0.239,0.575,176600,0.843,6lazLV13sV8VNGJTjL4Zeu,5.16e-06,0.0764,-5.931,1,0.0584,128.169,4,0.858
0.203,0.454,192627,0.689,06SraIKXCDqdG74Wm51a8D,0.000202,0.305,-8.858,1,0.0263,98.102,4,0.684
0.0415,0.529,168533,0.602,1RSDa5T6eFZNYSI1iloYZn,9.62e-06,0.0887,-9.442,1,0.0296,141.167,4,0.895
0.518,0.605,159720,0.536,6NqtddM4j4X9dG75yOmy0S,0.0,0.528,-10.069,1,0.0421,110.849,4,0.688
0.0146,0.572,164893,0.537,7kT0Z0Y24FxmUnjiFOvUqH,6.07e-06,0.134,-11.597,0,0.0314,102.097,4,0.733
0.414,0.411,143307,0.399,6p6R0dyGchanPRlBHp6dXy,0.136,0.131,-11.569,1,0.0294,110.583,4,0.238
0.195,0.444,144113,0.545,4ELVSMAWnsVLQ2ilLR89NF,1.37e-05,0.109,-8.041,1,0.0435,100.454,4,0.939
0.253,0.521,173040,0.487,6iGU74CwXuT4XVepjc9Emf,0.0,0.0579,-7.525,0,0.0299,117.072,4,0.483
0.0954,0.445,178147,0.922,6VSXC6SvYdypAhGbjAADZa,0.0,0.0704,-2.943,0,0.0582,132.418,4,0.766
0.572,0.482,157613,0.653,5Z8OeujM8pcb7xAFPxQP4h,3.4e-05,0.319,-9.554,1,0.0487,138.393,4,0.834
0.63,0.711,159926,0.417,1YWDbzp0iauFA6wWmW9Q3o,0.0,0.107,-10.258,1,0.0354,124.216,4,0.467
0.0225,0.509,142947,0.686,1quJEuBjH07R2dQncpeFHB,0.0,0.267,-10.696,1,0.0277,113.992,4,0.673
0.000744,0.426,180840,0.841,4WG1mYTBEHipwvHtIhWZOO,1.19e-06,0.0855,-6.78,1,0.0426,153.209,4,0.852
0.295,0.461,187467,0.472,2NcbZIXzHNseppP3aWITwG,1.33e-05,0.0792,-8.64,1,0.0304,119.953,4,0.334
0.804,0.67,159000,0.566,5iWxmbOfOFdCvwt6vPw4e5,0.0,0.132,-7.674,1,0.0301,124.165,4,0.641
0.867,0.477,148627,0.259,1IYn7ytdb8byvHKS7S3Cat,0.0,0.238,-16.096,1,0.0264,88.59,3,0.374
0.00954,0.338,182213,0.546,0PHfdT6eX7lHeuO8IOqQxe,0.00548,0.112,-9.222,1,0.0294,116.267,4,0.374
0.122,0.629,195000,0.677,4RGxUjaCmVtD30pIhtEi7w,9.72e-06,0.0962,-7.239,1,0.0299,132.783,4,0.627
0.368,0.402,183720,0.428,4ELlRvNfoaRSAlVVX3x7Qo,0.0,0.252,-8.714,1,0.0365,157.14,3,0.722
0.000883,0.473,160907,0.633,7sfDosyQMarArf4IduFmG3,0.0,0.101,-9.093,0,0.0313,126.386,4,0.61
0.00348,0.404,140413,0.781,6PNW99Og6gabKmtfz7VV9t,2.88e-06,0.0674,-5.461,1,0.0514,120.957,4,0.328
0.82,0.318,194933,0.257,3zAW6gNRee03tSy8EpYH5o,0.00295,0.106,-15.879,1,0.0404,205.852,4,0.647
0.0157,0.562,279160,0.906,2xAWQx2GR1nxLWr103G3pb,2.12e-06,0.507,-6.841,1,0.047,135.38,4,0.753
0.773,0.564,290467,0.441,37Dl7jQMmt0gUnzTKqnjkN,0.0,0.351,-9.902,1,0.0437,115.174,4,0.469
0.953,0.321,167760,0.228,5S68G94vIl8G8AytfUQS5i,0.05,0.12,-10.513,1,0.0271,77.814,3,0.11
0.0128,0.618,146973,0.588,61w1Ry5X8UUsbNoPG7zRP1,0.0266,0.351,-11.624,1,0.0735,86.903,4,0.768
0.265,0.348,274267,0.408,1G0cjvfO783vTJbxs9U3h4,0.00927,0.198,-11.695,0,0.0268,81.906,4,0.417
0.0256,0.606,144640,0.696,5N50IL8PSLAVHBFtJUEWnS,0.0,0.142,-5.987,1,0.0355,116.887,4,0.926
0.127,0.507,156973,0.923,3d7KO3LrUzGehsledAdAf9,0.106,0.119,-2.569,1,0.0348,133.136,4,0.609
0.318,0.472,167933,0.712,5bQduNI1lNfkNbDCKhBNX6,0.0,0.0824,-9.301,1,0.0758,192.915,4,0.693
0.93,0.714,165067,0.338,2JdM4xPoCuHrMzOGQrMUBj,0.00644,0.389,-10.994,0,0.0456,128.386,4,0.667
0.459,0.596,202027,0.553,3pBtSlaM0qyH8mLXzVeUhh,0.0,0.0892,-7.695,1,0.0326,107.174,4,0.85
0.498,0.595,159933,0.635,21DdlANA8trRGyxSgRx0Ih,0.000763,0.441,-7.074,0,0.0414,113.188,4,0.771
0.293,0.626,152267,0.369,5QiLMbkYocbcJeAc5QP948,0.000211,0.0733,-8.491,1,0.0514,115.831,4,0.701
0.538,0.511,170133,0.194,78JlD9PKDckLNq0ouu0DZM,0.00092,0.0971,-17.579,1,0.0259,96.254,4,0.346
0.685,0.75,120453,0.456,5KEnvHcFjvt3ZVy2yPuMo6,1.03e-06,0.134,-9.47,1,0.029,114.501,4,0.939
0.0601,0.492,146467,0.886,0pKz7hGPIzUEa5mgf7W2fs,0.0,0.225,-5.318,1,0.0462,136.155,4,0.767
0.364,0.484,123160,0.751,2yDNF7JDjN8YH0huyiJh9g,0.0,0.113,-7.164,1,0.0284,91.929,4,0.938
0.285,0.371,155000,0.837,5YPCQoH7onR0KGzCDq89VK,0.879,0.139,-6.498,1,0.0387,100.448,4,0.495
0.33,0.621,177507,0.535,66W5k5O6cBuPgGf4zc2HIi,0.0,0.103,-10.053,0,0.0289,119.587,4,0.769
0.464,0.402,139797,0.814,3JmRbS4rlidVnfgUxsJ12b,0.0,0.128,-8.405,1,0.0679,125.363,4,0.609
0.268,0.583,129507,0.708,2I4w98sLe9GiU20IFF0A2w,0.0,0.271,-8.958,1,0.0356,107.87,4,0.927
0.371,0.71,185027,0.771,6kN7vLgMDpEtPH4KU1xojo,0.0605,0.48,-11.174,1,0.0453,119.814,4,0.841
0.0305,0.239,164093,0.618,20wbR4HxNaR4gWjMLQvUp2,0.0,0.721,-8.464,1,0.033,197.499,4,0.683
0.77,0.633,147040,0.486,1nneC7m6oPIo1JuCXPZyHa,0.0,0.0536,-9.518,0,0.0319,124.69,4,0.766
0.668,0.777,137933,0.298,2fJWb9soGMgOvZCEnieLEN,0.0,0.0817,-12.019,1,0.0412,118.376,4,0.869
0.305,0.606,169333,0.604,0aeH1jtPKPOCqEQnjJMCxO,0.000264,0.613,-11.059,1,0.0339,140.648,4,0.659
0.356,0.659,176800,0.561,6hcu8X3jKQbZJjwmdaPlVS,0.0,0.208,-9.342,1,0.0302,133.536,4,0.93
0.00394,0.365,144973,0.459,3v928xDR5JYXy4lpqddhSG,0.0,0.385,-12.387,1,0.0352,141.403,4,0.831
0.685,0.499,134187,0.453,2yeViE7XgsOare6ypIIXsB,0.0,0.135,-10.337,1,0.0514,76.804,4,0.788
0.0041,0.641,158027,0.528,6Z8SYW8xULsZHr6KktqA0F,0.0,0.0973,-12.016,0,0.0359,114.609,4,0.875
0.119,0.487,141893,0.311,4z6UGH0TJuFk9eLGBQYyhd,0.0041,0.111,-14.29,1,0.0345,75.918,4,0.225
0.0614,0.625,175160,0.76,0K3i1MJwU4v0Aq0VdYZnPg,0.0,0.116,-5.591,0,0.0388,136.541,4,0.697
0.326,0.396,219027,0.473,5t9KYe0Fhd5cW6UYT4qP8f,0.000124,0.109,-7.67,0,0.0345,133.449,4,0.385
0.751,0.604,131040,0.329,2IDPRiQNveQJS3wYN1F1o4,1.18e-06,0.162,-13.52,1,0.0297,112.455,4,0.659
0.462,0.706,120933,0.281,2RpOBJyDmbzPMG1f4ZFF72,0.0,0.297,-13.177,1,0.0307,107.811,4,0.812
0.48,0.725,157320,0.53,3yBsEb6Xgn17sCoFJ5sew2,0.0,0.115,-6.099,0,0.0324,125.037,4,0.702
0.0318,0.451,132773,0.678,0sHaKkPinxiH3kLOuK9BWp,6.05e-06,0.111,-8.687,1,0.0347,115.761,4,0.51
0.232,0.459,195800,0.439,0uKWBsro06Q2plzZZPyc6W,1.44e-05,0.133,-11.902,1,0.0336,118.651,4,0.561
0.232,0.522,142467,0.361,0PJcPdCpBJLZZvBTjFrfgT,0.0572,0.149,-15.434,1,0.0335,90.093,4,0.529
0.12,0.613,193013,0.739,25mSTEYCfE8kCXCeVyl7oF,0.00933,0.0547,-5.938,1,0.029,126.638,4,0.878
0.0126,0.493,173973,0.688,0g6UcrVsACnRJyTGX6uSHu,0.256,0.38,-8.143,1,0.0321,147.403,4,0.533
0.136,0.611,154920,0.709,6Hxo8JP0z32g14JICfpW5S,0.0,0.703,-9.294,1,0.0525,126.708,4,0.763
0.123,0.576,142827,0.721,5cVLr6N7fHYfWZHDr8sczv,0.00104,0.275,-10.178,1,0.0497,130.574,4,0.899
0.38,0.374,163293,0.991,2CT08rpgdut8qQs7IAzMGi,0.000719,0.0929,-1.101,1,0.0813,95.105,4,0.51
0.531,0.709,228000,0.324,4cix9zymmhisLuM56RDcB7,0.028,0.194,-12.412,1,0.0761,105.424,4,0.705
0.727,0.324,186267,0.486,7vRPWvtzGr0OKzMUSMBNqD,0.000275,0.574,-12.428,1,0.0365,76.639,4,0.318
0.284,0.682,163280,0.612,0tQg5fcYxx1yTKyFHu0LEo,0.0,0.0783,-7.004,0,0.0381,127.647,4,0.845
0.669,0.614,200773,0.681,4gTC8PUbfKsZEh8VG1hHJ4,0.00707,0.454,-8.927,0,0.0601,125.236,4,0.572
0.154,0.641,157093,0.869,5cj0CiekfqliWChBubcsWx,0.0,0.74,-7.855,0,0.0836,141.421,4,0.952
0.53,0.426,184920,0.669,5ZM5dZ3KDs1aqtckvyzg7C,0.0383,0.349,-8.015,0,0.0318,138.299,4,0.774
0.278,0.546,184093,0.505,6cfC1EYkS8JkwQ9y4CcZEH,0.0,0.102,-9.288,1,0.0256,95.068,4,0.851
0.743,0.562,138787,0.463,4MIPo5n8SLtdxqoQPi2Ogf,0.0,0.109,-3.915,1,0.0262,88.158,4,0.746
0.381,0.784,207160,0.293,7wBRBrEY95d85Z2vEGdjKC,0.0139,0.536,-11.945,1,0.0353,108.439,4,0.61
0.00233,0.499,163280,0.611,1FI9UanSYHeVO5ROtctKMi,1.35e-06,0.784,-11.83,1,0.0284,130.23,4,0.792
0.279,0.561,172960,0.447,452fqm5yKZNy9Bqg9kJCId,0.0,0.319,-11.389,1,0.0544,117.784,4,0.729
0.175,0.406,121027,0.551,3ZaWHIqXdNmaOsSJLP61A0,0.0,0.593,-9.842,1,0.0347,117.931,4,0.585
0.666,0.52,120027,0.521,6ZZLxHZBfX2wDfyuXHK0R0,5.15e-06,0.0415,-10.3,0,0.0236,88.487,3,0.732
0.503,0.549,158333,0.618,6pT33ADvrAnXzNUFvlrRdQ,0.0,0.194,-7.269,1,0.0431,135.991,4,0.683
