,source,target,1
60622,55RKbZHb1yAXuvEHTIyaxJ,5GLFbwgiU1YyAoQD8C4nvC,1
60623,55RKbZHb1yAXuvEHTIyaxJ,06eTdzI1FA6c2cPQAeVHY2,1
60624,55RKbZHb1yAXuvEHTIyaxJ,2dQgOfBP52UwjegY8FwJAY,1
60627,55RKbZHb1yAXuvEHTIyaxJ,5quv5QEyL2XAloebaau69m,1
60633,55RKbZHb1yAXuvEHTIyaxJ,0icP5fTpaY52Ll9QHNRrFT,1
60637,6zTGFlmb23aUtYY4UeLhMY,52lR11rWYxbnLcjSpcvjXl,1
60638,6zTGFlmb23aUtYY4UeLhMY,1DaNYtR9idTGMB1Y2C3rMI,1
60639,6zTGFlmb23aUtYY4UeLhMY,1x9jsneK4s5y78brOgg3Ps,1
60647,6zTGFlmb23aUtYY4UeLhMY,7kPofpC43RNm6FYXnhUltr,1
60651,6zTGFlmb23aUtYY4UeLhMY,5w1eo3xIGLwYwkgcwabmkd,1
60661,2Asr5Otk5aKK272pK4ocG2,4Sm7JCttzWMwHJtb3UJ8SY,1
60665,2Asr5Otk5aKK272pK4ocG2,5RwfJb8wxN1fuodcPORVxP,1
60666,2Asr5Otk5aKK272pK4ocG2,7gAcNqHWOMnqnsTBjq7v0T,1
60675,0B3N0ZINFWvizfa8bKiz4v,6ydoSd3N2mwgwBHtF6K7eX,1
60677,0B3N0ZINFWvizfa8bKiz4v,4kYGAK2zu9EAomwj3hXkXy,1
60685,0B3N0ZINFWvizfa8bKiz4v,7r2uG6BlFXKcwmh9ItqlII,1
60687,0B3N0ZINFWvizfa8bKiz4v,25tMQOrIU4LlUo6Sv8v5SE,1
60692,336vr2M3Va0FjyvB55lJEd,7IfculRW2WXyzNQ8djX8WX,1
60706,336vr2M3Va0FjyvB55lJEd,1kjO72M26jZkv0aaGxJaov,1
60717,3GBPw9NK25X1Wt2OUvOwY3,0hEurMDQu99nJRq8pTxO14,1
60718,3GBPw9NK25X1Wt2OUvOwY3,5lbM4g6bhxjNX7R5QHP2nD,1
60728,3GBPw9NK25X1Wt2OUvOwY3,4phGZZrJZRo4ElhRtViYdl,1
60732,6LaMCU10zz1A56JQQi4guD,2Ym4vFrYKclJDy0Jq4CpcR,1
60733,6LaMCU10zz1A56JQQi4guD,1tF9HtIFX8fJfBo64FIJ8S,1
60734,6LaMCU10zz1A56JQQi4guD,2MGJBRRGEj9m6MxJIq7fLn,1
60735,6LaMCU10zz1A56JQQi4guD,4mplweFSgMgpH03ruEMEMv,1
60737,6LaMCU10zz1A56JQQi4guD,27CAu0CdDgrB911wq795zv,1
60754,2l35CQqtYRh3d8ZIiBep4v,6dC0rIJNLSFZwqckLgXJ8p,1
60756,2l35CQqtYRh3d8ZIiBep4v,04abdnqPQe2N4fjztDea6z,1
60762,2l35CQqtYRh3d8ZIiBep4v,0awl5piYwO0CDTHEkCjUhn,1
60770,2l35CQqtYRh3d8ZIiBep4v,6jTnHxhb6cDCaCu4rdvsQ0,1
60771,2l35CQqtYRh3d8ZIiBep4v,5p7f24Rk5HkUZsaS3BLG5F,1
60772,01FWXZs6BHTtPQHqgeQntD,4eWbKr1IBD5IfYJ28vIBQ2,1
60773,01FWXZs6BHTtPQHqgeQntD,50YOyQsxTuQLHiQMsB9Jgq,1
60774,01FWXZs6BHTtPQHqgeQntD,18OtofAK5g4sZ3rZC5hdWx,1
60777,01FWXZs6BHTtPQHqgeQntD,2vFwa5FXUiDsoj3KzoMD7t,1
60780,01FWXZs6BHTtPQHqgeQntD,55nneP3lGNTOkHAocMUDg0,1
60783,01FWXZs6BHTtPQHqgeQntD,5vl9S4M718HHnGprr1LEKa,1
60784,66QeIFuFJDNCImNHlFzrY1,7vpRSadEAzLs0ikY7gAESe,1
60786,66QeIFuFJDNCImNHlFzrY1,7BEfMxbaqx6dOpbtlEqScm,1
60787,66QeIFuFJDNCImNHlFzrY1,0Sq7oGrYEe0BDmb13wgjOO,1
60790,66QeIFuFJDNCImNHlFzrY1,1sldhz8tzC100cRAdfnMht,1
60792,66QeIFuFJDNCImNHlFzrY1,70ZTdbPEcEugBNay4MvxfL,1
60793,66QeIFuFJDNCImNHlFzrY1,6clbbhnIqpHnqxwtOWcilg,1
60794,66QeIFuFJDNCImNHlFzrY1,5fmvGUlMVgmnCn45f1he7d,1
60796,66QeIFuFJDNCImNHlFzrY1,7u1mqP3ykglpCB2c1p1p5I,1
60797,66QeIFuFJDNCImNHlFzrY1,2eFkm34OMSYRUwP4RAtXaT,1
60798,66QeIFuFJDNCImNHlFzrY1,4FAEZeJcsYYBkNq2D3KGTV,1
60800,66QeIFuFJDNCImNHlFzrY1,5MYBNUKoFf9LAg30ByaBli,1
60805,53I4RAzuXWvaO1vzrCBJbD,59jv1JLa4XNxXg7uxd04Nu,1
60806,53I4RAzuXWvaO1vzrCBJbD,0EyQK4yQkyCubak3DZydiV,1
60808,53I4RAzuXWvaO1vzrCBJbD,4FD9joiv6N5yWEnxxbyC59,1
60810,53I4RAzuXWvaO1vzrCBJbD,76JYFj8E2jcib0XIrnWR6E,1
60813,53I4RAzuXWvaO1vzrCBJbD,6BkcAbUkfIBM4XudxieMq8,1
60814,53I4RAzuXWvaO1vzrCBJbD,5wlyJXaam6QmyDn8qBLZx8,1
60815,53I4RAzuXWvaO1vzrCBJbD,57wcrAkVrpq3DyUqt6S8Sg,1
60816,53I4RAzuXWvaO1vzrCBJbD,0NPwkUJRrRiWYdHpLXBkxg,1
60819,53I4RAzuXWvaO1vzrCBJbD,5XTxV2ifoYkmNb13Gb6cKz,1
60820,53I4RAzuXWvaO1vzrCBJbD,76TM3QXivQvlLmZxdYxMZr,1
60821,53I4RAzuXWvaO1vzrCBJbD,1b81zU0IfjHE8krv2IZ0Hf,1
60822,53I4RAzuXWvaO1vzrCBJbD,61Da4fqVMgPoo9mYY0R3k6,1
60823,53I4RAzuXWvaO1vzrCBJbD,5a2Kj8Jq5yZV1GxUKqCRdK,1
60845,4pGQIqbzhK1hM3RIh5HSfa,4VYd2B6dO0RwTRuCCbm0fp,1
60846,4pGQIqbzhK1hM3RIh5HSfa,6D6SBRwZYa1PpyDIxnbRZv,1
60847,4pGQIqbzhK1hM3RIh5HSfa,21WrFLppRHVogsXTUKT54f,1
60848,4pGQIqbzhK1hM3RIh5HSfa,1ZhBDHnGPkPciEyJBzfq3p,1
60849,4pGQIqbzhK1hM3RIh5HSfa,7HvxVMoUecuidhEFItEfUN,1
60850,4pGQIqbzhK1hM3RIh5HSfa,41GjsROze7dDh3Se1pfxBS,1
60851,4pGQIqbzhK1hM3RIh5HSfa,1tF9HtIFX8fJfBo64FIJ8S,1
60852,4pGQIqbzhK1hM3RIh5HSfa,5edfbK4vf2OxHiVfMfPcvm,1
60853,4pGQIqbzhK1hM3RIh5HSfa,4mplweFSgMgpH03ruEMEMv,1
60854,4pGQIqbzhK1hM3RIh5HSfa,1nWVAz0ZMSKzLVB5oF23Vk,1
60855,4pGQIqbzhK1hM3RIh5HSfa,27CAu0CdDgrB911wq795zv,1
60856,4pGQIqbzhK1hM3RIh5HSfa,52Q4TyDwkpvHsKdx5aPPEn,1
60857,4pGQIqbzhK1hM3RIh5HSfa,5UyJW2eCOuXtyYftgbMxZG,1
60858,4pGQIqbzhK1hM3RIh5HSfa,4U9bAa04kxvEeWVVAGQiVC,1
60859,4pGQIqbzhK1hM3RIh5HSfa,31QaP8ttyZpVIXabCmWKc2,1
60860,4pGQIqbzhK1hM3RIh5HSfa,6E4iE3IT4uESwytHynjKaI,1
60861,4pGQIqbzhK1hM3RIh5HSfa,2MGJBRRGEj9m6MxJIq7fLn,1
60862,4pGQIqbzhK1hM3RIh5HSfa,2rmQ5EEAIkloNGWdGlvCYM,1
60863,4pGQIqbzhK1hM3RIh5HSfa,6m9EYPGGPleNS457wrg9p9,1
60865,1C0HVpji7xDIdGbnsdUwCt,4kEAjV4pCBOkoowYYQydvO,1
60866,1C0HVpji7xDIdGbnsdUwCt,2The4Ur661sLPGndcUuuLu,1
60867,1C0HVpji7xDIdGbnsdUwCt,2u8hDu5KBMpvneOV8Th3LE,1
60868,1C0HVpji7xDIdGbnsdUwCt,6h29EZDlc2NTvmCUe4yoXV,1
60869,1C0HVpji7xDIdGbnsdUwCt,1iQS32l0NPcZeJKVrvayS2,1
60870,1C0HVpji7xDIdGbnsdUwCt,702AvACMk5mieXIYlC2Gxx,1
60871,1C0HVpji7xDIdGbnsdUwCt,2wh5Qu35PjDbJBqAv65RGa,1
60872,1C0HVpji7xDIdGbnsdUwCt,1VDurPMbOKrNU8mcMP4X1P,1
60874,1C0HVpji7xDIdGbnsdUwCt,3vRclCt9VnNhYIxFMQCxuM,1
60875,1C0HVpji7xDIdGbnsdUwCt,4toJT7YydhWcrYNgWJK4hW,1
60876,1C0HVpji7xDIdGbnsdUwCt,4AL3YviSMI70ARkSOHlxbQ,1
60877,1C0HVpji7xDIdGbnsdUwCt,6lr9AruL30Dwl82fDODq9u,1
60878,1C0HVpji7xDIdGbnsdUwCt,6OQrOpxSIfPai3cFaN4v4P,1
60879,1C0HVpji7xDIdGbnsdUwCt,71aKjsWKYqASAffyIQaocZ,1
60880,1C0HVpji7xDIdGbnsdUwCt,2MGI96UXRCEwaQGuQzAWfZ,1
60883,1C0HVpji7xDIdGbnsdUwCt,1QtIfAa6y7w2JhxYJhYeUG,1
60884,1C0HVpji7xDIdGbnsdUwCt,1vgjN6nIPNKiiQGE9PtzTT,1
60885,4mplweFSgMgpH03ruEMEMv,00BQd3WIu5VBBP2y1NvIrk,1
60886,4mplweFSgMgpH03ruEMEMv,1tF9HtIFX8fJfBo64FIJ8S,1
60887,4mplweFSgMgpH03ruEMEMv,2Ym4vFrYKclJDy0Jq4CpcR,1
60888,4mplweFSgMgpH03ruEMEMv,2MGJBRRGEj9m6MxJIq7fLn,1
60889,4mplweFSgMgpH03ruEMEMv,3u84EkSPrJYO4n5cipED9K,1
60890,4mplweFSgMgpH03ruEMEMv,0lGw8zeruSqMHSW11Lkcqo,1
60891,4mplweFSgMgpH03ruEMEMv,27CAu0CdDgrB911wq795zv,1
60892,4mplweFSgMgpH03ruEMEMv,31QaP8ttyZpVIXabCmWKc2,1
60893,4mplweFSgMgpH03ruEMEMv,7monj8DXxygyUqgx7ncylV,1
60894,4mplweFSgMgpH03ruEMEMv,4U9bAa04kxvEeWVVAGQiVC,1
60896,4mplweFSgMgpH03ruEMEMv,1ZhBDHnGPkPciEyJBzfq3p,1
60897,4mplweFSgMgpH03ruEMEMv,0uBrmlGaTI6nSg4JpVC1VR,1
60898,4mplweFSgMgpH03ruEMEMv,2rmQ5EEAIkloNGWdGlvCYM,1
60899,4mplweFSgMgpH03ruEMEMv,5OWsH2lF65ygWcLYWic6rq,1
60900,4mplweFSgMgpH03ruEMEMv,5edfbK4vf2OxHiVfMfPcvm,1
60901,4mplweFSgMgpH03ruEMEMv,3oavnC2N25caTse16Gj8HR,1
60902,4mplweFSgMgpH03ruEMEMv,5SogMTbffh5SFsPZXpTAsj,1
60903,4mplweFSgMgpH03ruEMEMv,6m9EYPGGPleNS457wrg9p9,1
60904,4mplweFSgMgpH03ruEMEMv,3pqfZ3xfayx6qJWcsVcXnS,1
60905,5K6KrixF0d77DFUIJj3Dfj,1j46ipPdusVPeC2zENSldw,1
60906,5K6KrixF0d77DFUIJj3Dfj,6E4iE3IT4uESwytHynjKaI,1
60907,5K6KrixF0d77DFUIJj3Dfj,3say7qPpfTJlo8bxcpHQkc,1
60908,5K6KrixF0d77DFUIJj3Dfj,560Mau24wTfUiy6jKnApur,1
60909,5K6KrixF0d77DFUIJj3Dfj,6UapXZRw6feE6tr5Y42sUn,1
60911,5K6KrixF0d77DFUIJj3Dfj,2k9eItilgGutDQRD0Jld6L,1
60912,5K6KrixF0d77DFUIJj3Dfj,2x8IIf3l8n2kJgLOxcYP29,1
60913,5K6KrixF0d77DFUIJj3Dfj,40JZ4PcqTsMqvVWLi0OaOP,1
60914,5K6KrixF0d77DFUIJj3Dfj,0NkWtmKhwsCX7VoMu0DpGP,1
60915,5K6KrixF0d77DFUIJj3Dfj,6D6SBRwZYa1PpyDIxnbRZv,1
60917,5K6KrixF0d77DFUIJj3Dfj,5SogMTbffh5SFsPZXpTAsj,1
60918,5K6KrixF0d77DFUIJj3Dfj,6m9EYPGGPleNS457wrg9p9,1
60919,5K6KrixF0d77DFUIJj3Dfj,7jGonUtfSFZgtQ6hKbqyBr,1
60920,5K6KrixF0d77DFUIJj3Dfj,6YYx91v0AfXC4lKA0NXYtX,1
60921,5K6KrixF0d77DFUIJj3Dfj,192dcyn9q1MqypeEL4UKiU,1
60922,5K6KrixF0d77DFUIJj3Dfj,7AHlsFyu6r8OVqezmQRbhm,1
60923,5K6KrixF0d77DFUIJj3Dfj,3pqfZ3xfayx6qJWcsVcXnS,1
60925,1ZikppG9dPedbIgMfnfx8k,0N5PyKJzS3M1XNlaCL7bbE,1
60926,1ZikppG9dPedbIgMfnfx8k,7xGGqA85UIWX1GoTVM4itC,1
60927,1ZikppG9dPedbIgMfnfx8k,4nts0oxMT67lVUoi5Kjxrb,1
60928,1ZikppG9dPedbIgMfnfx8k,2BVYdY4PyfCF9z4NrkhEB2,1
60931,1ZikppG9dPedbIgMfnfx8k,4VnomLtKTm9Ahe1tZfmZju,1
60932,1ZikppG9dPedbIgMfnfx8k,3rRmDmzPcAFwcUDvG5gBqO,1
60933,1ZikppG9dPedbIgMfnfx8k,2vDV0T8sxx2ENnKXds75e5,1
60936,1ZikppG9dPedbIgMfnfx8k,5m8H6zSadhu1j9Yi04VLqD,1
60937,1ZikppG9dPedbIgMfnfx8k,3iRSHS3b4NUdjNbnw3Opg8,1
60939,1ZikppG9dPedbIgMfnfx8k,7lffJlv0nRl0sIsHDmo0SB,1
60943,1ZikppG9dPedbIgMfnfx8k,57bUPid8xztkieZfS7OlEV,1
60946,0ygbzf6I4jghGSIzWxRd5J,3JeTATqIkiHIjyrdOyr68t,1
60947,0ygbzf6I4jghGSIzWxRd5J,6M0BcAcPSDpABYnNPf8oQE,1
60949,0ygbzf6I4jghGSIzWxRd5J,0lGw8zeruSqMHSW11Lkcqo,1
60950,0ygbzf6I4jghGSIzWxRd5J,3OJ4dYC3zQOzzxRrpvieXU,1
60951,0ygbzf6I4jghGSIzWxRd5J,6AppB7gke4WXNRhtlTdSJy,1
60952,0ygbzf6I4jghGSIzWxRd5J,3ELNHuMPzMZr9WW6Vcu6uE,1
60954,0ygbzf6I4jghGSIzWxRd5J,3w34NmNWqcGYg85t7ALa2D,1
60955,0ygbzf6I4jghGSIzWxRd5J,0ifzzRKdmtgaHy9cfnnyCR,1
60956,0ygbzf6I4jghGSIzWxRd5J,38qd50i3qMDHvWL1Mo0lk4,1
60960,0ygbzf6I4jghGSIzWxRd5J,4x9b95tQANyGxHLQzWN0If,1
60961,0ygbzf6I4jghGSIzWxRd5J,2bPOtAmEBWgpj3qBhLiOm5,1
60966,3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x,1
60967,3nFkdlSjzX9mRTtwJOzDYB,6DPYiyq5kWVQS4RGwxzPC7,1
60968,3nFkdlSjzX9mRTtwJOzDYB,3q7HBObVc0L8jNeTe5Gofh,1
60969,3nFkdlSjzX9mRTtwJOzDYB,7pFeBzX627ff0VnN6bxPR4,1
60970,3nFkdlSjzX9mRTtwJOzDYB,4OBJLual30L7gRl5UkeRcT,1
60971,3nFkdlSjzX9mRTtwJOzDYB,59wfkuBoNyhDMQGCljbUbA,1
60972,3nFkdlSjzX9mRTtwJOzDYB,3ipn9JLAPI5GUEo4y4jcoi,1
60974,3nFkdlSjzX9mRTtwJOzDYB,20qISvAhX20dpIbOOzGK3q,1
60977,3nFkdlSjzX9mRTtwJOzDYB,1SAugjIcuwNPKS4urSB7A6,1
60979,3nFkdlSjzX9mRTtwJOzDYB,5me0Irg2ANcsgc93uaYrpb,1
60980,3nFkdlSjzX9mRTtwJOzDYB,2GHclqNVjqGuiE5mA7BEoc,1
60981,3nFkdlSjzX9mRTtwJOzDYB,2gBjLmx6zQnFGQJCAQpRgw,1
60982,3nFkdlSjzX9mRTtwJOzDYB,1YfEcTuGvBQ8xSD1f53UnK,1
60984,3nFkdlSjzX9mRTtwJOzDYB,5Y5TRrQiqgUO4S36tzjIRZ,1
60985,64b1FzJV5njaX6Jcrg5ZEm,0JYPYJYn2F13s3ln2Gfbfz,1
60991,64b1FzJV5njaX6Jcrg5ZEm,5anwTbhEWgbOnZUs2GbuB9,1
60994,64b1FzJV5njaX6Jcrg5ZEm,2jn0eAfXoVqlp7RhcAStSY,1
60997,64b1FzJV5njaX6Jcrg5ZEm,2Qio7nzroKwkw2DtR3Ih6l,1
60999,64b1FzJV5njaX6Jcrg5ZEm,2AfGElfjqXuSyUny7dsj9p,1
61005,4dn4KQgTE4P3jrwa3iIVzQ,0Xkd9GsWwOYETVF0kPXZIG,1
61006,4dn4KQgTE4P3jrwa3iIVzQ,4FPjAd9hBB9iaiq8qCkNf7,1
61007,4dn4KQgTE4P3jrwa3iIVzQ,0uikComDxOCI12Rlf0F8fg,1
61008,4dn4KQgTE4P3jrwa3iIVzQ,3R6f1aBWwde7ZqGv7hf4dY,1
61010,4dn4KQgTE4P3jrwa3iIVzQ,0pRXhFeDRaYQgCp0lj2X9r,1
61011,4dn4KQgTE4P3jrwa3iIVzQ,5edfbK4vf2OxHiVfMfPcvm,1
61013,4dn4KQgTE4P3jrwa3iIVzQ,1g1nVvle9qO9AWIUWYvPAP,1
61014,4dn4KQgTE4P3jrwa3iIVzQ,54R6Y0I7jGUCveDTtI21nb,1
61015,4dn4KQgTE4P3jrwa3iIVzQ,7Jbs4wPCLaKXPxrTxZ2zaa,1
61017,4dn4KQgTE4P3jrwa3iIVzQ,6OXILsPD4WNJ7XiGMAkCWa,1
61019,4dn4KQgTE4P3jrwa3iIVzQ,4r8b3Hr0AMhzhAg75le0Gx,1
61021,4dn4KQgTE4P3jrwa3iIVzQ,21WrFLppRHVogsXTUKT54f,1
61022,4dn4KQgTE4P3jrwa3iIVzQ,3nkVOtFjNXdUHntOHxtnix,1
61023,4dn4KQgTE4P3jrwa3iIVzQ,2rmQ5EEAIkloNGWdGlvCYM,1
61047,2AV6XDIs32ofIJhkkDevjm,3dkbV4qihUeMsqN4vBGg93,1
61048,2AV6XDIs32ofIJhkkDevjm,0N5PyKJzS3M1XNlaCL7bbE,1
61049,2AV6XDIs32ofIJhkkDevjm,3IKV7o6WPphDB7cCWXaG3E,1
61051,2AV6XDIs32ofIJhkkDevjm,5m8H6zSadhu1j9Yi04VLqD,1
61052,2AV6XDIs32ofIJhkkDevjm,7GaxyUddsPok8BuhxN6OUW,1
61054,2AV6XDIs32ofIJhkkDevjm,1ThoqLcyIYvZn7iWbj8fsj,1
61055,2AV6XDIs32ofIJhkkDevjm,60df5JBRRPcnSpsIMxxwQm,1
61056,2AV6XDIs32ofIJhkkDevjm,2i1IdHG5w0wiSmJGoqAGlj,1
61058,2AV6XDIs32ofIJhkkDevjm,6m30rs1IQqnWqV5nKMpU7U,1
61061,2AV6XDIs32ofIJhkkDevjm,53QzNeFpzAaXYnrDBbDrIp,1
61062,2AV6XDIs32ofIJhkkDevjm,4nts0oxMT67lVUoi5Kjxrb,1
61065,4mujHfTBBg150GbybAw6LE,3P6TDldsIBKCowucdJfFZd,1
61066,4mujHfTBBg150GbybAw6LE,2lzeV1nxm8MB7z85L53JV2,1
61067,4mujHfTBBg150GbybAw6LE,1gdEZYmSkbreRam9wU3upg,1
61068,4mujHfTBBg150GbybAw6LE,0NM27i2hSW1lbc7rYa5D6u,1
61069,4mujHfTBBg150GbybAw6LE,0VuP43Q70c5QRXrdgVNQXP,1
61071,4mujHfTBBg150GbybAw6LE,5MvyMusqNikgVgkKHLc3pb,1
61072,4mujHfTBBg150GbybAw6LE,3J85lWF7GZWWWLyBPMMX7h,1
61073,4mujHfTBBg150GbybAw6LE,2eHZ1Vns5972fZNdhnjopG,1
61074,4mujHfTBBg150GbybAw6LE,7sQECgfT3RtfL0RZWK63Wg,1
61075,4mujHfTBBg150GbybAw6LE,3aERYLqcdKbyI7pjmOgIpU,1
61076,4mujHfTBBg150GbybAw6LE,0RJ6eS1cimNNF64vRXGwfD,1
61077,4mujHfTBBg150GbybAw6LE,1YajfeXETQGtYNQJkOMupS,1
61080,4mujHfTBBg150GbybAw6LE,5zEUGwAdlfTQqKplCJJuua,1
61081,4mujHfTBBg150GbybAw6LE,0iVHnv2bQN5iee8J6iCVO4,1
61082,4mujHfTBBg150GbybAw6LE,2yAKMlQWwUyDSDly68F3ve,1
61084,4mujHfTBBg150GbybAw6LE,5V2zReaoPvB7EsZ4160uLG,1
61085,79bxUQsBIXO8nVLB9fYKf7,6OXILsPD4WNJ7XiGMAkCWa,1
61089,79bxUQsBIXO8nVLB9fYKf7,646StQO8yxIiI3niu1OHnG,1
61091,79bxUQsBIXO8nVLB9fYKf7,0CZzh950BDSsosMF5Lft5K,1
61092,79bxUQsBIXO8nVLB9fYKf7,54R6Y0I7jGUCveDTtI21nb,1
61093,79bxUQsBIXO8nVLB9fYKf7,4FPjAd9hBB9iaiq8qCkNf7,1
61096,79bxUQsBIXO8nVLB9fYKf7,0xliTEbFfy5HQHvsTknTkX,1
61098,79bxUQsBIXO8nVLB9fYKf7,00OX175uYCsHJPLZOjNJqe,1
61100,79bxUQsBIXO8nVLB9fYKf7,2Pawr6MMX9VBIQ9oUHg7jc,1
61101,79bxUQsBIXO8nVLB9fYKf7,4dn4KQgTE4P3jrwa3iIVzQ,1
61102,79bxUQsBIXO8nVLB9fYKf7,0Suv0tRrNrUlRzAy8aXjma,1
61103,79bxUQsBIXO8nVLB9fYKf7,4ehDlSEuqN9uVXcwce30K1,1
61104,79bxUQsBIXO8nVLB9fYKf7,76JYFj8E2jcib0XIrnWR6E,1
61105,1yMYjh77WgOVafRkI50mim,18jZvCsW1PJ4FDQ5gEXuKp,1
61106,1yMYjh77WgOVafRkI50mim,7xkAwz0bQTGDSbkofyQt3U,1
61107,1yMYjh77WgOVafRkI50mim,4C3uGP8vRDzxrhJxZiOjTe,1
61108,1yMYjh77WgOVafRkI50mim,40enFxfEXXsEXKOt1vgx0k,1
61109,1yMYjh77WgOVafRkI50mim,32lVGr0fSRGT6okLKHiP68,1
61110,1yMYjh77WgOVafRkI50mim,0grdhNhiRLFBaFVyybqsj6,1
61111,1yMYjh77WgOVafRkI50mim,4PpmBoqphQusNFsxuVKb6j,1
61112,1yMYjh77WgOVafRkI50mim,5dcOK4stT4JDkP6Dqhbz5s,1
61113,1yMYjh77WgOVafRkI50mim,5nPz5R1FDPTMI3Dw4JnTGb,1
61114,1yMYjh77WgOVafRkI50mim,5xWPOujQqd4wXyB08slZ9Z,1
61115,1yMYjh77WgOVafRkI50mim,0kObWap02DEg9EAJ3PBxzf,1
61116,1yMYjh77WgOVafRkI50mim,3gdIwZY6Q3RXhDteYr4ZvC,1
61117,1yMYjh77WgOVafRkI50mim,4463nfFMmK1cwAWBQDwT5e,1
61118,1yMYjh77WgOVafRkI50mim,51l0uqRxGaczYr4271pVIC,1
61119,1yMYjh77WgOVafRkI50mim,4BoRxUdrcgbbq1rxJvvhg9,1
61120,1yMYjh77WgOVafRkI50mim,2ekjTXgjxbWwBX5lTAj4DU,1
61121,1yMYjh77WgOVafRkI50mim,55qiaow2sDYtjqu1mwRua6,1
61124,1yMYjh77WgOVafRkI50mim,695W5F2Ih8dYahLdjVOIoH,1
61125,59hLmB5DrdihCYtNeFeW1U,4Ti0EKl2PVEms2NRMVGqNe,1
61126,59hLmB5DrdihCYtNeFeW1U,218kRJZ7FJs0hWIk8Ynzhz,1
61129,59hLmB5DrdihCYtNeFeW1U,0vYQRW5LIDeYQOccTviQNX,1
61134,59hLmB5DrdihCYtNeFeW1U,7d7q5Y1p2QWS4QRAhTQR5E,1
61135,59hLmB5DrdihCYtNeFeW1U,6OheJTrDFGiyZ67F1BBLhc,1
61136,59hLmB5DrdihCYtNeFeW1U,1RP2UpEaRzkF0Id3JigqD8,1
61137,59hLmB5DrdihCYtNeFeW1U,0jgAONnsHxrwAlhkMUVS78,1
61138,59hLmB5DrdihCYtNeFeW1U,1LFKKuzn302wp15dYH28id,1
61139,59hLmB5DrdihCYtNeFeW1U,23rleGXVOVVgTk3xgtmfE4,1
61140,59hLmB5DrdihCYtNeFeW1U,2Ev0e8GUIX4u7d9etNLTXg,1
61142,59hLmB5DrdihCYtNeFeW1U,5gPEo032lzARtzuVqJIm9o,1
61148,1wbW8PchZM0iSKq1V8HsRF,4r4tRC1EUpfUCLjwQXP5EA,1
61154,1wbW8PchZM0iSKq1V8HsRF,4XOAS1Q62GWP67HMX7ASk3,1
61160,1wbW8PchZM0iSKq1V8HsRF,5moJNCJeiNwuQAhDLJXULs,1
61165,5GdL004kijg965EnpDqpJd,3bCvHtuIXWXPbCMdSYudmZ,1
61170,5GdL004kijg965EnpDqpJd,4Xn6fPXDrarY8LxXWqlE2M,1
61173,5GdL004kijg965EnpDqpJd,2H32fphWQj9hhVuCOKkchM,1
61174,5GdL004kijg965EnpDqpJd,5pi8sj5ExnwL73KjHR2lFR,1
61176,5GdL004kijg965EnpDqpJd,2nvKpWcP8etYTq4JrRiUiy,1
61179,5GdL004kijg965EnpDqpJd,2u0gw0uCWBMiqV7h0N8kai,1
61180,5GdL004kijg965EnpDqpJd,3nlHsNqwCSvT988ZfSW1Yh,1
61182,5GdL004kijg965EnpDqpJd,5ZEAzHE2TzAwUcOj6jMIgf,1
61184,5GdL004kijg965EnpDqpJd,3ZcbVcd3fsf9qKK02UVzGB,1
61196,4e0nWw2r4BoQSKPQ2zpU13,7uMh23xWiuR7zsNkuNcm2G,1
61202,4e0nWw2r4BoQSKPQ2zpU13,5KKpBU5eC2tJDzf0wmlRp2,1
61208,16mR35QsbHY5CUlzRHMFnG,3ywMhp8487caLDqLh6fGOl,1
61209,16mR35QsbHY5CUlzRHMFnG,6cilsp34bSvtgclwqAYoKS,1
61213,16mR35QsbHY5CUlzRHMFnG,2jCjj4s0kshYT4bldd3avu,1
61216,16mR35QsbHY5CUlzRHMFnG,50o63K3IrY47g46E8R071Y,1
61220,16mR35QsbHY5CUlzRHMFnG,4pbY2GIsT2jDoVxKqNQcpu,1
61221,16mR35QsbHY5CUlzRHMFnG,4MLV1JBHoYolXAnpKfvQsK,1
61222,16mR35QsbHY5CUlzRHMFnG,5sUJbrlUvmqKvUIZ8k3d26,1
61224,16mR35QsbHY5CUlzRHMFnG,2dUSZq5IktJI18xdpIEjs2,1
61226,1SAugjIcuwNPKS4urSB7A6,0tCtGc5vt29zFZp6KXzN50,1
61231,1SAugjIcuwNPKS4urSB7A6,2x8KDZdSONA3872CnhaAlX,1
61232,1SAugjIcuwNPKS4urSB7A6,6Uh8uJyN9g7oFjDK16nJgb,1
61234,1SAugjIcuwNPKS4urSB7A6,0mbgkaYR8KNUb5s3s1yYHG,1
61235,1SAugjIcuwNPKS4urSB7A6,5pnbUBPifNnlusY8kTBivi,1
61236,1SAugjIcuwNPKS4urSB7A6,3vDUJHQtqT3jFRZ2ECXDTi,1
61249,6xH55Qyb59HCKGVCqQVFnq,1b81zU0IfjHE8krv2IZ0Hf,1
61251,6xH55Qyb59HCKGVCqQVFnq,6w7j5wQ5AI5OQYlcM15s2L,1
61258,6xH55Qyb59HCKGVCqQVFnq,59jv1JLa4XNxXg7uxd04Nu,1
61272,5he5w2lnU9x7JFhnwcekXX,5fMUXHkw8R8eOP2RNVYEZX,1
61276,5he5w2lnU9x7JFhnwcekXX,1HxJeLhIuegM3KgvPn8sTa,1
